hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Hotel 81 Dickson,Rajumustufaband,India,Standard Double Room,6 nights · April 2023,Family,Passable,5,Location,No,Reviewed: 5 April 2023,2024-02-11T08:21:30.032Z
Hotel 81 Dickson,Harish,Canada,Superior Double Room,7 nights · March 2023,Family,Would Not Recommend,5,Location,"Size of the room. Hotel charged me $40 extra above the total amount, not sure why.",Reviewed: 3 April 2023,2024-02-11T08:21:30.032Z
Hotel 81 Dickson,Somanathan,Australia,Standard Double Room,2 nights · March 2023,Solo traveller,Good.,7,Room good.,No window.,Reviewed: 1 April 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Bhattacharya,India,Superior Double Room,4 nights · March 2023,Family,Best location and apt hotel for stay,7,"Stayed with family. Location is just perfect. All Indian and Chinese eateries in walking distance. Nearest metro of Jalan Baser MRT in 5 min walking distance and another Rochor MRT 7-10min. Stay wise it was apt, all basic things available in the hotel. Room was clean and met our needs for 4 day stay.","Size of the room was small, although most hotels in this budget in Singapore would be of similar measure, so it is more of a singapore thing rather than hotel thing, however the small size was major put off.",Reviewed: 24 March 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Nalaka,Sri Lanka,Standard Double Room,2 nights · February 2023,Solo traveller,Pleasant,6,Location and value for money,,Reviewed: 14 March 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Kavitha,Malaysia,Standard Double Room,2 nights · March 2023,Family,Good,6,Location,No bidet. No housekeeping on weekdays.,Reviewed: 9 March 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Mohammed,India,Standard Double Room,6 nights · February 2023,Family,Passable,5,Reception guys,Bathroom,Reviewed: 19 February 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Rafidah,Malaysia,Standard Double Room,2 nights · February 2023,Group,Value for money. Suitable for short stay.,7,"The hotel located at very strategic location. There're 2 nearest MRT station which is Rochor and Jalan Besar, easy to find halal food restaurant and mamak and also walking distance to Bugis Street and Mustafa shopping centre. The room is value for money, comfortable for short stay, not too big, but still has space to pray. Provide free wifi which is very convenient. Staff at counter is very friendly, got free extend check out time from 11 am to 12 noon. Overall is good and satisfied.","Bathroom got weird smell, hot shower became cold after about 15 minutes.",Reviewed: 15 February 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Purushotam,Bhutan,Standard Double Room,15 nights · January 2023,Family,It was good.,7,,The check in was slow. The first person we met at the reception wasn’t very polite.,Reviewed: 23 January 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Yong,Singapore,Standard Double Room,1 night · January 2023,Family,Pleasant,6,Room is quite big,"The toilet is really dirty,moldyReally not comfortable",Reviewed: 16 January 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Md,Bangladesh,Standard Double Room,5 nights · January 2023,Family,Overall our stay was good.,7,very clean,some small cockroaches were roaming around. This could have been looked into. In one of room shower was leaked.,Reviewed: 14 January 2023,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,Ambrose,Singapore,Standard Double Room,2 nights · December 2022,Couple,it was a great experience especially with the fridge in the room,7,there’s a fridge for the first time to our convenience,the fridge was slightly dirty,Reviewed: 21 December 2022,2024-02-11T08:21:41.036Z
Hotel 81 Dickson,22wanderlust,New Zealand,Twin Room,3 nights · December 2022,Couple,Price meets expectation,6,"For the price, it does the job. Super close to Little India things. A little further to Chinatown etc if you don't mind the humidity and a 40 odd min walk.",Couldn't turn off the air con..so was cold at nightThe bathroom is tricky to navigate as you end up soaking the whole bathroom as there's no shower curtain or anything,Reviewed: 8 December 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Dz,Malaysia,Superior Double Room,1 night · September 2022,Group,"It was what it was, a place to return for rest and sleep",6,"The location, accessibility, and near to MRT",The cleanliness can be improved,Reviewed: 7 December 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Dev,New Zealand,Standard Double Room,1 night · December 2022,Couple,Value for money,7,Not very far from other amenities..Was the cheapest option available on Booking.com,The bed was hard and everything else was ok.,Reviewed: 5 December 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Rajesh,United Kingdom,Standard Double Room,6 nights · December 2022,Solo traveller,Good,7,Location is amazing,Ants in the room which is annoying.  Also no natural ventilation which makes me bit uncomfortable with heat ache.,Reviewed: 4 December 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Mohamed,Sri Lanka,Standard Double Room,3 nights · October 2022,Group,good,5,location,rule,Reviewed: 26 November 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Tan,Singapore,Superior Double Room,1 night · November 2022,Family,Good,7,Cheap and clean. Good enough for a rest,,Reviewed: 23 November 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Sharma,Singapore,Superior Double Room,6 nights · September 2022,Family,,5,,This review has been hidden because it doesn't meet our guidelines.,Reviewed: 4 November 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Ashraful77,Bangladesh,Twin Room,1 night · October 2022,Solo traveller,Good service against cost.,7,,Tissue and Room shoe should have available in room,Reviewed: 1 November 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Azirah,Malaysia,Triple Room,2 nights · October 2022,Group,"suitable fr travelers, especially if you plan to stay for sleep only",6,Great location! However the place abit small from expected,Size of the room is abit small,Reviewed: 18 October 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Kiran,India,Deluxe Double Room,3 nights · September 2022,Group,Good,7,location,no restaurant in hotel,Reviewed: 1 October 2022,2024-02-11T08:21:52.036Z
Hotel 81 Dickson,Narayan,India,Triple Room,3 nights · September 2022,Family,It is okay to sleep at night,5,Location,Bathroom not properly maintained,Reviewed: 21 September 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Victoria,Malaysia,Standard Double Room,1 night · September 2022,Solo traveller,Good,7,Clean,Noise,Reviewed: 8 September 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Garcia,Colombia,Twin Room,6 nights · August 2022,Couple,it was okay for the price,7,good air-conditioner clean towels,our first day the bed was kind of with dust smelling cause me allergy,Reviewed: 31 August 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,John,Australia,Standard Double Room,2 nights · August 2022,Family,Good,7,Average,Nothing,Reviewed: 15 August 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Hoing,Malaysia,Twin Room,2 nights · August 2022,Couple,Good,7,#NAME?,,Reviewed: 5 August 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Kyle,Australia,Standard Double Room,1 night · July 2022,Couple,What you expect at a budget hotel,6,Value for money. Some of the cheapest private rooms in Singapore in a reasonably good location,Not very comfy rooms. Very unclean when we arrived. We had to change rooms because the first room reeked of smoke. The second room was better but not cleaned properly with hair all over the floor. Not a great shower either.,Reviewed: 19 July 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Pearl,Philippines,Twin Room,4 nights · July 2022,Group,"Overall, above average experience. Will stay again, good value for money.",7,"It’s near the train station & Mustafa shopping center. Also, they clean the room & provide new towels daily.","It’s thin wall, you can hear the voice & music from the other room or corridor.",Reviewed: 17 July 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Mohamed,United Arab Emirates,Standard Double Room,2 nights · July 2022,Solo traveller,Passable,5,PROPERTY IS IN HOT SPOT FOR BUISNESS AND WORK,NOT AT ALL CLEAN THE SWEPPER CLEANED THE TOILET CLOSET WITH TOWEL,Reviewed: 3 July 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Joanne,Philippines,Twin Room,4 nights · June 2022,Group,Good,7,the location is near MRT Station and many food/restaurants nearby,"The bed, the bed wasn’t comfortable at all",Reviewed: 23 June 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Jitendera,India,Superior Double Room,18 nights · June 2022,Solo traveller,Average budget hotel,6,Wifi was good. Hotel location is very good.,Cleanliness is poor. Staff is not very informative and helpful.,Reviewed: 21 June 2022,2024-02-11T08:22:02.103Z
Hotel 81 Dickson,Sameera,Sri Lanka,Superior Double Room,7 nights · April 2022,Solo traveller,Passable,5,To It was close to MRT and close to food outlet Indian and Chinese.,Please note hotel chargers calculations by booking. Com is different than manual calculation of adding 17 %tax to the bill. Its cheated more than 10 SGD . Pls call over for clarification. also don't like the front office which who not respect to the people while the they serve and totally no hospitality.,Reviewed: 17 April 2022,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Johari,Singapore,Standard Double Room,1 night · April 2021,Solo traveller,Nice,7,nil,Noisy at night,Reviewed: 1 May 2021,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,เอมอร,Thailand,Twin Room,2 nights · January 2024,Group,Good,7,location good near MRT jalan besar and MRT rochor ..near many restaurants. price not expensive if compare others. suitable for backpacker.,no window in room,Reviewed: 2 February 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Sanka,Sri Lanka,Superior Double Room,1 night · December 2023,Family,average,5,location,facilities,Reviewed: 18 January 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Suraj,India,Standard Double Room,5 nights · December 2023,Family,Below Average stay. Good place if you are a solo traveller and will use the place only to sleep,5,Location of the hotel was good. Hence access to public transport as well as most local places was sorted. They let us keep our luggage in the store room so that we could visit a few places before check-in,"Staff was listless and had an excuse for everything that was not upto the mark. They didnt clean up on somedays and when asked for cleanup, said staff was not available.",Reviewed: 18 January 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Agoes,Indonesia,Standard Double Room,3 nights · January 2024,Family,Passable,5,Location,DirtySmelly,Reviewed: 16 January 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,David,Australia,Standard Double Room,1 night · December 2023,Solo traveller,Convenient and good staff but rooms lacked atmosphere and space.,5,,More surfaces to put things. Table beside bed etc. more hanging hooks.Drainage for shower should definitely be improved.,Reviewed: 11 January 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Martina,Papua New Guinea,Twin Room,4 nights · January 2024,Family,Pleasant,6,I like the location within the city center.,"I had a confirmed online booking, only to be told on chec in that  I am a walk-in customer was charged an additional 100 Singapore dollars. The person serving on that night was not very friendly.",Reviewed: 8 January 2024,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Kuganes-waran,Singapore,Standard Double Room,5 nights · November 2023,Family,Nothing,6,Carring bags no helper,Nothing,Reviewed: 29 December 2023,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Mohammed,Bangladesh,Triple Room,3 nights · December 2023,Family,Not good.,5,Room is okay. But there is no window . It allot me ground floor room that was horrible. The bath room was not good.,Always ground floor. Also there is no refrigerator/ freezer.,Reviewed: 27 December 2023,2024-02-11T08:22:12.057Z
Hotel 81 Dickson,Jason,Singapore,Standard Double Room,1 night · December 2023,Couple,Good,7,Air cod  good,Pillows are too soft.,Reviewed: 26 December 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Khalid,Bangladesh,Triple Room,4 nights · November 2023,Family,"By matching with the price, stay was passable. They have plentt of scope to improve within this cost",5,No comment,Behavior of staff,Reviewed: 29 November 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Sisowath,Czech Republic,Standard Double Room,3 nights · November 2023,Group,"Cheap hotel, good location",6,"Location was good, easy to get a taxi from, close to supermarket and restaurant.","No fridge, the a/c cannot be controlled in the room and need to be change via the reception which is a bit annoying as we were too cold, asked to get the ac stopped or temperature up and was changed back 2h after. We were cold in the room, it's very humid as well as there is no window, WiFi was very not good neither",Reviewed: 7 November 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Nadine,Australia,Twin Room,1 night · October 2023,Group,Pleasant,6,"Very nice morning team!Good location, easy to go to the marina.",Rude night team!We excepted Window in the room and suprise when we arrived...no Window.The bathroom is a bit moldy.,Reviewed: 31 October 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,James,Australia,Deluxe Double Room,2 nights · October 2023,Couple,I still love the place,7,The location is perfect. We have stayed there before.,"We were quoted on Booking.com the total and about $100 was added at the front desk. They explained it was taxes and fees. That was not hinted at in our booking. The ""Deluxe Room"" that we paid for was very drab and less than clean. I showed the photo from the website ad and politely asked for a more appropriate match. They did that very quickly and cheerfully...so we ended up very happy. The location is unbeatable!",Reviewed: 28 October 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Rosalinda,Maldives,Standard Double Room,2 nights · October 2023,Couple,Over all i can say was ok but hoping to improve cleanliness and smell.,5,Its quiet expensive compare to the quality of the hotel. Over all it was ok.,"There is some fishy smell and floor is always misty and wet. Noisy 😌😌😌 you can hear banging from next rooms and some noise from bathroom , light are blinking when we switch off to sleep some kind of fishy flashing, AC cannot control so were cold at night and blanket is not warm enough we have to wear jacket to sleep and keep warm. Stayed for 3 dayd and 2 nights but cleaner never clean, just gave towels, hotel was fair its just they must work on cleanliness and tidyness of the place for guest to have a comfortable stay.",Reviewed: 25 October 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Gamage,Sri Lanka,Standard Double Room,3 nights · October 2023,Solo traveller,Passable,5,Location close to MRT,Noise from other rooms and corridors,Reviewed: 15 October 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Rocco,Italy,Standard Double Room,2 nights · September 2023,Couple,Pleasant,6,Location no so bad,Room without window more than 100€No common spaces to enjoy the stay No invoice even after asking multiple times for 1 month so I could not get refund from my company,Reviewed: 12 October 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Meti,Ethiopia,Twin Room,1 night · September 2023,Family,Passable,5,They keep your baggage after you checked out,The rooms are very small and doesnt have a cupboard.,Reviewed: 28 September 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Akm,Bangladesh,Standard Double Room,1 night · September 2023,Solo traveller,Good.,7,Location is good. Travellers may feel well if breakfast add.,There is no push shower and bucket.,Reviewed: 24 September 2023,2024-02-11T08:22:23.617Z
Hotel 81 Dickson,Sukhendu,India,Superior Double Room,5 nights · September 2023,Couple,Good,7,Location.,Small room.,Reviewed: 21 September 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Sukhendu,India,Superior Double Room,5 nights · September 2023,Couple,Good,7,Location.,"Very small room, not worth it for money.",Reviewed: 17 September 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Jephanneh,Vietnam,Standard Double Room,1 night · August 2023,Family,Pleasant,6,"I like that the location is just right. There are shops around the hotel. The staffs were good. They let us check in 3 hrs before check in time. The AC is cold and bed was comfortable, though no slippers around the room.","The cleanliness around the room. My mom complains about the heater it was not properly washed at all. And around the coffee area were dirty.  They should not allow the guess to mix the drinks in the heater. We try to wipe inside the heater after washing the dirt or whatever they used it to, was still sticking. So I washed it many times and heat some water two times before really using the hot water from it. Just the cleanliness should be checked most of all. From top to bottom, side to side of the room.",Reviewed: 11 August 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Tianzhu,Australia,Twin Room,4 nights · July 2023,Family,Pleasant,6,"Good location,",Staff service is poor,Reviewed: 1 August 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Li,Taiwan,Triple Room,1 night · July 2023,Family,Pleasant,6,location good. there is 24 open India restaurant.  close to stations.,noise,Reviewed: 22 July 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Baratha,Sri Lanka,Twin Room,2 nights · July 2023,Couple,Pleasant,6,Good room with superb hot water.Best room service,There were lots of disturbing sounds in midnight.Because lots of guests were checked in during the midnight. Doors are opening closing frequently.That was the only problem.,Reviewed: 18 July 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Global,Pakistan,Twin Room,3 nights · June 2023,Family,Pleasant,6,"The good part of this hotel is , its very near to MRT only 2 mints walk and you can find plenty of food and vendors machine is just outside of hotel, staff is very cooperative, the most important and good thing is they cleaned your room daily if you in the room or not and they even dont touch your personal belongings·","The room is very tiny like coffins, no windows for ventilation if u ask for the room who have windows they going to charge you for that and the sizes of the room are same as coffins.",Reviewed: 30 June 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Abu,Bangladesh,Standard Double Room,3 nights · June 2023,Solo traveller,Passable,5,"Room is okay, location also good but they can't give me window room",,Reviewed: 21 June 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Thulasi,United States,Standard Double Room,2 nights · June 2023,Couple,Passable,5,Clean,No temperature control. AC is too high and can't bear that cold. You pay and you die in that cold.,Reviewed: 18 June 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Subesh,India,Standard Double Room,7 nights · June 2023,Family,It was good Hotel but....,6,"I like very much the location, Hotel was good.",No doubt the hotel location was good but the chinese staff trying to fools Indian when they discovered that not working with Indians then they will polite with you. So be careful with Chinese staff. Thank you :),Reviewed: 15 June 2023,2024-02-11T08:22:31.611Z
Hotel 81 Dickson,Dilip,Australia,Standard Double Room,1 night · May 2023,Family,Okay for a 1 night stay,6,Location,"The bathroom, no cover for the shower and wasn't very clean",Reviewed: 30 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Abdul,United Kingdom,Twin Room,5 nights · May 2023,Family,Could make guests stay pleasure with more detailed cleaning. Toilets were little smelly,7,"Location, room service",Cleaning,Reviewed: 30 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Nasif,Bangladesh,Twin Room,3 nights · May 2023,Family,It was a good Experience.,6,Location,Room Size,Reviewed: 30 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Pendita,Singapore,Standard Double Room,3 nights · May 2023,Group,A place to stay if there is no other alternative of the same price. No choice.,5,near mrt.,"Front staff, either needs more rest or needs more training. Service without a smile and unfriendly intonation. Is it because this is a budget hotel so service is also budget?",Reviewed: 26 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Ailsa,Australia,Twin Room,1 night · May 2023,Couple,convenient for MRT and restaurants,6,the room was clean,not particularly welcoming reception but we were tired,Reviewed: 25 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Said,Malaysia,Standard Double Room,1 night · May 2023,Solo traveller,Passable,5,,"no sound proofing. can hear people chatting on their laptops, coughing in their rooms, kids screaming.",Reviewed: 23 May 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Anas,Malaysia,Superior Double Room,3 nights · April 2023,Couple,I stayed here because it is the cheapest in Singapore,6,I just like the location since it is near to MRT,The smell and the cockroaches,Reviewed: 11 April 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,S,Bangladesh,Standard Double Room,4 nights · March 2023,Family,the stay was really nice but the price was a bit high than I expected,7,everything,the price was a little high than I expected,Reviewed: 2 April 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Yu,Taiwan,Triple Room,3 nights · March 2023,Group,Passable,5,,"I booked double room but it’s always one bottle of water after cleaning, and I didn't know the room didn't have windows to the outside.",Reviewed: 30 March 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,Prakash,India,Triple Room,4 nights · March 2023,Family,Pleasant,6,Location,"Here you pay only for location. Rooms are small, cleanliness can be improved.",Reviewed: 25 March 2023,2024-02-11T08:22:39.721Z
Hotel 81 Dickson,John,New Zealand,Twin Room,8 nights · March 2023,Family,Good,7,Closeness to MTR,,Reviewed: 22 March 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Jane,United Kingdom,Twin Room,1 night · March 2023,Group,Good,7,"Easy to find, very near the MRT stations. Easy to travel to the sights. Friendly staff. Fine if you just need to sleep....",More basic than we were expecting and smelt of mould.,Reviewed: 17 March 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Md,Bangladesh,Standard Double Room,2 nights · March 2023,Couple,Over all is good as i choose this type of room but need improve toilet facilities.,6,,in the toilet no hand shower,Reviewed: 15 March 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Renuggadevi,Singapore,Standard Double Room,3 nights · March 2023,Couple,Pleasant,6,,"Bathroom shower is not hot, bed linen is dirt and floor is dirt",Reviewed: 8 March 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Kanchuka,Sri Lanka,Twin Room,2 nights · March 2023,Group,Good,7,Clean hotel,Clean,Reviewed: 7 March 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Jacyln,Malaysia,Twin Room,2 nights · February 2023,Family,Pleasant,6,The location was very good as near mrt and can walk nearby attractions.,,Reviewed: 26 February 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Daniel,Czech Republic,Standard Double Room,1 night · February 2023,Group,Pleasant,6,Good location in Little India close to MRT,,Reviewed: 25 February 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Ken,United States,Twin Room,2 nights · February 2023,Couple,Good,7,Lovation,no breakfast,Reviewed: 3 February 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Eriksume,Malaysia,Twin Room,3 nights · January 2023,Family,Good,7,Location,Internet very slowly and the facilities are old and becoming muddy,Reviewed: 20 January 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Vijalapur,India,Standard Double Room,9 nights · January 2023,Solo traveller,Passable,5,The location is very good with access to MRT and Buses.,"Rooms are very small and no storage  facilities.     Some cupboard, shelfing needs to be provided.   Only one water bottle is complimentary.   when asked for another water bottle, staff show finger at water dispenser.    It will be courteous to provide an extra water bottle, when customer asks for.",Reviewed: 13 January 2023,2024-02-11T08:22:47.869Z
Hotel 81 Dickson,Siby,Australia,Triple Room,1 night · December 2022,Family,Good,7,Location,Room very small . Toilet and bathroom very small.its budget hotel,Reviewed: 4 January 2023,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Narissara,Thailand,Twin Room,5 nights · January 2023,Group,Good,7,location,facility,Reviewed: 4 January 2023,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Veeresh,India,Triple Room,4 nights · December 2022,Family,"Good budget hotel , scope of improvement",7,Location,"Room is small, no ventilation, no sprinkler",Reviewed: 28 December 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Jeetendra,India,Standard Double Room,3 nights · November 2022,Family,Best location,6,"Splendid location, within walking distance of public transport and local eateries.","Room size is very small without window,  and this hotel is not value for money.",Reviewed: 1 December 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Karishma,Fiji,Superior Double Room,4 nights · October 2022,Family,Passable,5,,Cleanliness and comfort. Shower and toilet should have a glass barrier so that the water from shower does not wet the toilet. Could see dust on the furniture as well.,Reviewed: 3 November 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Roshini,Sri Lanka,Standard Double Room,20 nights · October 2022,Group,Passable,5,"the place is really convenient to MRT s , bus stops and major shopping centres.","Do not like the room type (std double) at all for the long stay. No window, no microwave terrible",Reviewed: 3 November 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Alex,Georgia,Standard Double Room,2 nights · October 2022,Couple,Passable,5,It's cheap,Dirty mirror; loud noise from the corridor up to 2am,Reviewed: 31 October 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Hosain,Bangladesh,Standard Double Room,1 night · October 2022,Solo traveller,Return back SGD whatever amount upcharges for Friday & Saturday.,5,Clean,# You should keep price whole  week with same rate but you had taken upcharge with the day Friday/Saturday which is totally disappointing.# Should be lowest sale offer by off season.,Reviewed: 10 October 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Vijil,Indonesia,Triple Room,1 night · August 2022,Family,Good,7,Location,Night Shift Staffs...Not helpful at all. Dayshift staffs are all nice and helpful.,Reviewed: 27 September 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Kiran,India,Twin Room,1 night · September 2022,Family,Passable,5,Location,Clean,Reviewed: 21 September 2022,2024-02-11T08:22:56.131Z
Hotel 81 Dickson,Francis,Vietnam,Standard Double Room,1 night · September 2022,Solo traveller,Okay with the price.,5,"Location is good and near the city.Room condition is reasonable. The dressing table lamp was not working, called to replace, but no one turned up.",If the floor to be carpeted instead of ceramic tiles. Very little toiletry products.,Reviewed: 14 September 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Fathima,Sri Lanka,Standard Double Room,2 nights · August 2022,Couple,Pleasant,6,location,it was way too cold. Room was very small. wish there is a window. we had to leave 2 days early due to a family urgency and the hotelrefused to refund us for even one day. we had paid the full amount for the stay when we checked in and they refused to provide us at least 50% refund for the last 2 days.,Reviewed: 5 September 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Robyn,Australia,Deluxe Double Room,1 night · September 2022,Solo traveller,Convenient but needs better cleaning.,6,"Location, tea making facilities, complimentary bottle water and refrigerator.",Poor cleaning - thick dust behind the door - I suspect cleaners sweep with door open and never look behind door. Also inside fridge bordered on disgusting.,Reviewed: 1 September 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Navid,Bangladesh,Superior Double Room,4 nights · August 2022,Solo traveller,Passable,5,Great,,Reviewed: 24 August 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Jade,Canada,Twin Room,4 nights · August 2022,Family,Pleasant,6,decent location near two MRT stations,"while the room has daily housekeeping, the overall cleanliness is wasn’t great (ie dusty mirrors, garbage under the beds) could probably use a more thorough cleaning between guests",Reviewed: 11 August 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Manoj,Sri Lanka,Twin Room,3 nights · July 2022,Couple,Good,7,It's fare can recommend,,Reviewed: 31 July 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Mohd,Singapore,Standard Double Room,1 night · July 2022,Solo traveller,Passable,5,,All room toilets must have attached pipes.,Reviewed: 20 July 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Kavidas,Malaysia,Superior Double Room,4 nights · June 2022,Couple,hmmm ok to stay,5,location,house keeping,Reviewed: 4 July 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Emni,United States,Standard Double Room,1 night · July 2022,Solo traveller,Convenient but...,7,Very convenient.  Close to 3 stations.  Exceptional front desk personnel.,The room was swept clean but many details not done.  Dirty mirrors and shower.,Reviewed: 3 July 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,Anshuman,India,Superior Double Room,1 night · June 2022,Family,good for short transit stay,7,location is good. rooms are decent from price point.,little more attention to cleanliness. room size suitable only for couples without kids.,Reviewed: 27 June 2022,2024-02-11T08:23:06.590Z
Hotel 81 Dickson,James,Australia,Superior Double Room,14 nights · May 2022,Solo traveller,just ok.,6,bottles drinking water one should be two for coffee,bar frige,Reviewed: 1 June 2022,2024-02-11T08:23:15.979Z
Hotel 81 Dickson,Michael,Philippines,Superior Double Room,4 nights · May 2022,Group,Good,7,"Hotel location was great. very accessible to shops, convenience store, and shopping mall. Near the hotel some great restaurants.",Air condition of the property was an issue. unable to change room since propertyy was fully booked. Room was dirty and bed covers was not clean.,Reviewed: 8 May 2022,2024-02-11T08:23:15.979Z
Hotel 81 Dickson,Ninder,Philippines,Twin Room,5 nights · January 2024,Family,"not so good, not so bad",5,,"you can’t control ac there, you have to call desk to increase or decrease the temperature even you have to call them if you want to switch off the ac. they don’t have staff to pick you luggage to room. the staff is arrogant but not all,, it was so costly compared with facilities ..",Reviewed: 21 January 2024,2024-02-11T08:23:15.979Z
Hotel 81 Dickson,Manjary,India,Standard Double Room,5 nights · December 2023,Couple,Pleasant,6,Location of the property was good. Near to MRT station,Bedsheet was not clean on day 1 of our stay,Reviewed: 31 December 2023,2024-02-11T08:23:15.979Z
Hotel 81 Dickson,Rasika,Sri Lanka,Standard Double Room,6 nights · October 2023,Group,Passable,5,,Tamil Staff behave very badly but others gave superb service.,Reviewed: 6 October 2023,2024-02-11T08:23:15.979Z
