hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
W Singapore - Sentosa Cove,Dennis,Taiwan,"Fabulous Twin, Pool View, 2 Double Bed",1 night · January 2023,Group,Superb,9,"All good. It worth staying. If you wanna visit Sentosa, W hotel is the best choice for you.",,Reviewed: 19 January 2023,2024-02-10T11:45:21.470Z
W Singapore - Sentosa Cove,Aishah,Singapore,"Wonderful King, Island View, 1 King Bed",1 night · January 2023,Family,Exceptional,10,Everything was perfect. From service to the awesome pool. The room was fantastic with the neon lights and bathtub. We even got a complimentary birthday cake and balloons from the lovely staffs. Thank u again. Appreciate it so much.,,Reviewed: 19 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Amir,Singapore,"Fabulous King, Pool View, 1 King Bed",2 nights · January 2023,Family,Exceptional,10,"Everything was perfect! Super friendly staff, awesome customer service and magnificent hotel! Thank you for making special arrangements for my wife's birthday! 🥰",Nil,Reviewed: 16 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Johna,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",2 nights · January 2023,Group,We had a memorable bday celebration. Overall service and amenities were good. Just a bit pricey.,9,"The place is family-friendly and cozy at the same time. I like the design of the pool, designed with exclusivity. The kids can be safe as well.","It’s quite far from other establishments, long walk to reach 7/11. No nearer mini-grocery stores if need urgent personal stuff.",Reviewed: 9 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Michael,United Kingdom,"Wonderful King, Island View, 1 King Bed",1 night · January 2023,Couple,Very good,8,Service was excellent,,Reviewed: 9 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Pavan,Singapore,"Fabulous King, Pool View, 1 King Bed",1 night · January 2023,Couple,the perfect getaway location from the busy singapore city. the staff and hotel are fantastic. Worth every penny. thank y,10,everything!,,Reviewed: 8 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Rajesh24,United Arab Emirates,"Spectacular King, Marina View, 1 King Bed",3 nights · October 2022,Family,Superb,9,Nice hotel and nice staff as well,Bit expensive,Reviewed: 6 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Ling,Singapore,"Spectacular Twin, Marina View, 2 Double Bed",1 night · December 2022,Family,Superb,9,Very big pool with slide. Amazing balcony view of marina. Near many eateries.,Spa was expensive,Reviewed: 5 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Carsten,Germany,"Spectacular King, Marina View, 1 King Bed",3 nights · January 2023,Couple,"Very nice stay. Only minor tings not ok. All in all, was very good.",9,"Pool, Music, Sound quality, Style, Furniture, Most of the staff (Housekeeping, Reception Desk, Breakfast Reception, Pool Boys, Bed, Housekeeping, Surrounding, Lights, ...","Breakfast too crowded, esp. in ""Kitchen Restaurant"". Better in ""Steak Restaurant""! Some staff cleaning tables and serving during Breakfast not smiling, puting dirty dishes on Bar and collect. Means, when sitting close by, looking all the time on the dirty dishes. The sound in the Steak Restaurant was only good as long there was an extra speaker from Bose. After removal  of the Bose on 03.01.2023, sound wasnt good anymore and kind of ""disturbing"". Only small Speaker.",Reviewed: 4 January 2023,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Ahmad,United Arab Emirates,"Fabulous Twin, Pool View, 2 Double Bed",1 night · December 2022,Family,"The stay was nice in general , the hotel really exceptional lots of activity to do in it and around the area.",10,"The location is exceptional , cleaning of building , the staff , the pool with the slides , my kids love it.",Nothing,Reviewed: 28 December 2022,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Chheng,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",1 night · December 2022,Family,Exceptional,10,Our room has a nice pool view.We enjoyed the good spread of buffet breakfast at the kitchen table.,Nil,Reviewed: 27 December 2022,2024-02-10T11:45:30.360Z
W Singapore - Sentosa Cove,Krystyn,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",2 nights · December 2022,Family,Would go back again if its family of 4 to a room. Too expensive for 2 persons.,8,"24hrs swimming pool & gym as most hotels do not have. The breakfast buffet at Kitchen Table had good international spread. Staff were very friendly & helpful, especially Ms Wai Meng. She had good PR and could tell she was well-liked by the regular guests.","Location was very deep in though there was shuttle bus service with stop at hotel entrance but need to switch bus to get to RWS. For someone who prefers peace and quiet, this is the right hotel to stay. The room could use some refurbishment, particularly the small and flat pillows. TV was small at just 40”. The bed is not the most comfortable as compared with other 5-star hotel.",Reviewed: 25 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Gim,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",2 nights · December 2022,Family,Pleasant stay,9,"Room was spacious, service exceptional. Free parking. Bose Sound system was great. Lighting was very pleasant, especially the gentle magenta glow under the bed skirting.The hotel staff even delivered to me a belated birthday cake and 3 helium filled balloons. Nice touch…",Some ants at the bedside table. Lights at the balcony not working but that's really minor as we hardly ventured out to the balcony,Reviewed: 25 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Daniel,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",2 nights · December 2022,Family,An enjoyable and nice staycation away from the hustle and bustle of the city.,9,"Nice location, good facilities, clean rooms, good food.",None,Reviewed: 20 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Coroian,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",3 nights · December 2022,Family,"great people, great location, great food!",10,"Cleanliness was great, breakfast was included and was amazing. lots of choices, from western to Asian. great pool and gym that are opened 24/7.",,Reviewed: 19 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Loretta,Australia,"Fabulous King, Pool View, 1 King Bed",3 nights · December 2022,Couple,spoilt,9,"the staff went above and beyond, made to feel very special","post covid, taxis back to the hotel was a little hard to get. not many around.",Reviewed: 19 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Steph,United Kingdom,"Wonderful Twin, Island View, 2 Double Bed",1 night · December 2022,Family,Exceptional,10,"The staff were wonderfully attentive and made us feel really welcome, particularly the manager. The pool was great and the kids loved the slide.","Nothing, everything was perfect for a short stopover in Singapore. Particularly great with kids.",Reviewed: 18 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Kwong,Singapore,"Wonderful Twin, Island View, 2 Double Bed",1 night · December 2022,Family,Great birthday staycation,10,I have a great stay at the Hotel. Celebrating for my daughter birthday and got surprise with balloons and cake in the room. The room was found to have some weird smell and we have informed the service manager Mr Nigel Tan. He quickly arrange another room with upgrade for us. The customer service Mr Klein was efficient and assist us when we check in as well as checking out. Very concern of our issue but all was resolved with great satisfaction.,,Reviewed: 16 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Zalinah,Singapore,"Newly Transformed Away King, Outdoor plunge pool, 1 King Bed",2 nights · December 2022,Family,Exceptional,10,"The plunge pool, 24hrs swimming pool and the privacy of my room..",Not much halal food 🙁The bathroom tv is not workingRoom 114,Reviewed: 15 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Jayne,Singapore,"Spectacular Twin, Marina View, 2 Double Bed",2 nights · December 2022,Family,Great elderly friendly getaway,8,"Excellent breakfast buffet choices.Good Elderly friendly services like (e.g. lifts, provision of plastic chair for elderly bathing)Friendly and helpful staff.Great complimentary jacuzzi.Gorgeous balcony view.Good for hotel stay but not for attractions visit.",Location further from any nearby attractions.No wheelchair transport out. Reliant only on private transport or sentosa rangers van.,Reviewed: 15 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Matthias,Singapore,"Wonderful King, Island View, 1 King Bed",1 night · December 2022,Family,Always a Wonder - W,10,Excellent facilities and very welcoming!,,Reviewed: 12 December 2022,2024-02-10T11:45:38.567Z
W Singapore - Sentosa Cove,Geeta,Singapore,"Fabulous Twin, Pool View, 2 Double Bed",2 nights · December 2022,Family,Thank you once again for sweet birthday surprise. My daughter really loved it.,10,"All perfect. Room ,room size & Room view 10/10.Friendly and helpful staffs with swift services.",NIL,Reviewed: 9 December 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Kristine,Singapore,"Wonderful King, Island View, 1 King Bed",1 night · December 2022,Group,"I appreciate the phone call, asking me how’s my stay. that is so fantastic. keep it up. well done 👏. it’s my first time",10,everything especially the service. very accommodating.,maybe just add the bubble bath..,Reviewed: 4 December 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Shen,Singapore,"Fabulous King, Pool View, 1 King Bed",1 night · November 2022,Solo traveller,,8,,This review has been hidden because it doesn't meet our guidelines.,Reviewed: 2 December 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Lilian,Singapore,"Spectacular Twin, Marina View, 2 Double Bed",1 night · November 2022,Family,Very good,8,"The bed, the lighting under the bed, the spacious room, very clean, the view",The pricing of the room,Reviewed: 29 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Todd,United States,"Fabulous Twin, Pool View, 2 Double Bed",5 nights · November 2022,Family,Very relaxing and beautiful location,9,Buffet was fantastic. High quality and lots of choices,Too far to walk to much,Reviewed: 27 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Michele,United States,"Fabulous King, Pool View, 1 King Bed",7 nights · November 2022,Solo traveller,I truly enjoyed my stay at the W and would definitely return for future travel.,10,"The room, spa and the facilities were pristine.  The service was exceptional.","The bar stopped serving at 11PM. Given the time change, my eating preference was later.",Reviewed: 21 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Arina,Singapore,"Spectacular Twin, Marina View, 2 Double Bed",1 night · November 2022,Family,A pleasant staycation with nice view .,10,"Booked the room for my daughter to celebrate my grandson’s 1st year bday. We were pleasantly surprised that the room was set up with balloons, birthday cake n card.  Very thankful to the kind thots of W Hotel staff & management. 👍🏻",,Reviewed: 15 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,David,United Kingdom,"Wonderful King, Island View, 1 King Bed",6 nights · September 2022,Solo traveller,Makes a long haul business trip a pleasure.,10,"As good as before. love it. better when with the family though. Great vibe, staff and very clean. The pool is huge and the marina next door has shops (7/11 the far side) and various cafes and restaurants.",Nothing. The only slight negative might be that you are a 15-20 min drive from the CBD - but on this occasion I wanted to escape that after long days of meetings.,Reviewed: 14 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Dian,Singapore,"Fabulous King, Pool View, 1 King Bed",1 night · November 2022,Family,"amazing service, superb rooms and a great place for families!",10,everything from the check in to the rooms to the pool area was great. all staffs were very welcoming and kids treated to a handful of freebies. pool was amazing I would definitely come again!,nil,Reviewed: 9 November 2022,2024-02-10T11:45:46.758Z
W Singapore - Sentosa Cove,Wee,Singapore,"Wonderful Twin, Island View, 2 Double Bed",2 nights · August 2022,Family,Great,10,"Comfy, quiet location",Nil,Reviewed: 7 November 2022,2024-02-10T11:45:46.758Z
Capella Singapore,혁진,South Korea,King Room with Garden View,1 night · June 2023,Solo traveller,Exceptional,10,The room was great and the service they provide was comfortable,,Reviewed: 7 August 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Gary,United States,King Room with Garden View,4 nights · December 2023,Couple,Comfortable luxury in Sentosa,10,Spectacular property in a quiet corner of SentosaPools are stunningNot crowded,Some of the main building stairwells are poorly lit at night,Reviewed: 28 December 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Suyeong,South Korea,King Room with Garden View,2 nights · October 2023,Couple,Exceptional,10,Great experience in singapore ever! I want to visit again and again,,Reviewed: 13 October 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Jette,Singapore,One-Bedroom Villa with Private Pool,2 nights · August 2023,Family,Heaven,10,Super friendly staff including the GM who came up to us for a chat,"Breakfast was too crowded, not befitting a premium hotel",Reviewed: 23 September 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Fahad,Qatar,One-Bedroom Villa with Private Pool,4 nights · August 2023,Family,Vacation at is best,10,One of the best hotels for families or even honeymooners and for relaxation definitely coming back,None,Reviewed: 16 August 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Zhanghao,China,King Room with Garden View,3 nights · August 2023,Family,Excellent,10,"Overall excellent stay experience, transportation bus is very convenient","Some infrastructure need to be maintained, e.g the plug at bathroom area is not working",Reviewed: 10 August 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Wen,Singapore,Premier Double Room with Sea View,1 night · July 2023,Couple,Exceptional,10,Environment room and breakfast are very good.,,Reviewed: 17 July 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Daming,China,One-Bedroom Villa with Private Pool,1 night · June 2023,Couple,Superb,9,,To keep the cushion of the reclining chair dry and clean. Better signage to lead to the beach.,Reviewed: 13 July 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Marisa,Germany,King Room with Garden View,5 nights · June 2023,Couple,Absolutely gorgeous!!,10,"We loved the spacious garden villas, the pools that had enough space for everybody and especially the staff that tried to fulfill all our wishes! We also loved the heritage tour, the Boba tea class, the great amenities from aesop...overall it is one of the best hotels we ever stayed in!!",Pool closing at 19 is too early!and it would be great if the shuttle bus to and from vivo center could operate for 1 or 2 hours longer,Reviewed: 14 June 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Aleksejs,Switzerland,Sentosa Suite,3 nights · May 2023,Couple,Exceptional,10,The best hotel in Singapore!,,Reviewed: 24 May 2023,2024-02-11T04:41:31.371Z
Capella Singapore,Matt,United Kingdom,Premier Double Room with Sea View,1 night · May 2023,Couple,Superb,9,I have to say the service was truly exceptional,shower - water everywhere!,Reviewed: 14 May 2023,2024-02-11T04:41:40.972Z
Capella Singapore,Francis,Singapore,Premier Double Room with Sea View,1 night · April 2023,Couple,Great and restful.,9,I did not have breakfast. But I liked the room. And the grounds of the hotel. Cassia is a great restaurant.,The spa treatments seemed a little underwhelming.,Reviewed: 7 April 2023,2024-02-11T04:41:40.972Z
Capella Singapore,Carlo,United Kingdom,One-Bedroom Villa with Private Pool,5 nights · March 2023,Couple,if paradise exist is like Capella in Singapore,10,"garden, villa, the quite and pleasant walk in the facility. easy access to the beach and walking distant to the amusement","reception and concierge service, could be more proactive/professional .they absolutely polite and charming… but for such level of hotel compèring with other around the world , we’ll is quite disappointing",Reviewed: 16 March 2023,2024-02-11T04:41:40.972Z
Capella Singapore,Stephen,United Kingdom,One Bedroom Palawan Villa,1 night · February 2023,Couple,Awesome experience and Lovely stay,10,"Excellent in every way , best interior , atmosphere vibe, food .. All at its best we Loved our stay and recomend it 👌🏻",Nothing I didn’t Like,Reviewed: 27 February 2023,2024-02-11T04:41:40.972Z
Capella Singapore,Lee,Singapore,Premier Twin Room with Garden View,1 night · September 2022,Family,everything was excellent,10,"the design of the room, excellent service, the lush greenery outside","there was a problem with the online menu for in room dining, wifi & data connection of the room but staff were instantly reachable via a whatsapp contact given to guests",Reviewed: 19 September 2022,2024-02-11T04:41:40.972Z
Capella Singapore,William,Singapore,One-Bedroom Villa with Private Pool,1 night · August 2022,Group,Exceptional,10,Staff were friendly,Nothing,Reviewed: 19 August 2022,2024-02-11T04:41:40.972Z
Capella Singapore,Aloysius,Singapore,One Bedroom Palawan Villa,1 night · May 2022,Couple,Capella Singapore has a very high standard of service to take care of their clients who patronise their hotel. my wife a,10,The Palawan Villa with private swimming pool was a great room to stay at. The room was beautifully arranged and decorated. The amenities for the room were of high quality. The staff members were exceptionally friendly and helpful. They were accommodating to our care and needs. They took great care of us and we had a great experience staying in Capella. The breakfast was amazing and the members at the gallery were friendly and helpful too.,Every thing during the stay in Capella is of exceptional standard. There was nothing to be disappointed about the room and the services we encountered.,Reviewed: 9 May 2022,2024-02-11T04:41:40.972Z
Capella Singapore,Matt,Singapore,Premier Double Room with Sea View,3 nights · March 2022,Couple,Exceptional,10,Ocean View room was stunning. The pools are split for Adults vs Families and the staff were quick to enforce this. All of the amenities throughout the Capella were top-notch. They did all of the 'little things' really well.,,Reviewed: 21 March 2022,2024-02-11T04:41:40.972Z
Capella Singapore,Cheryl,United Kingdom,Sentosa Suite,1 night · February 2022,Family,"This will not be my 2nd stay, more staycays to come!",8,"Lush greenery, nature, layout of room was superb! Staff were 10/10. The various surprises for my mom’s 60th birthday really made her stay!",,Reviewed: 27 February 2022,2024-02-11T04:41:40.972Z
Capella Singapore,Ee,Singapore,Premier Double Room with Sea View,2 nights · February 2022,Family,top choice for family staycation!,8,beat staycation option in Singapore for one looking for privacy and peace. service is top notch and our service is always being attended quickly.,the tissue paper supplies could be of better quality. bedding chosen also is more for winter/autumn weather,Reviewed: 19 February 2022,2024-02-11T04:41:40.972Z
Capella Singapore,James,Singapore,Premier Double Room with Sea View,2 nights · February 2022,Couple,Superb,9,"quality and facilities were very good. other than the bad point stated below, it was all very good.","Bed was ultra soft/used, that it didnt offer any back or neck support.",Reviewed: 11 February 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Le\',Singapore,One Bedroom Palawan Villa,1 night · February 2022,Couple,amazing,10,everything,nothing,Reviewed: 8 February 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Arnold,Singapore,Premier Double Room with Sea View,2 nights · January 2022,Couple,The best staycation ever had even there are room for improvements to worth their brand name.,9,Very peaceful.,1. Basin tap hot water takes time to heat up.2. Lighting switches are very sophisticated.3. Gym is slightly small.4. Spa services are fully booked during our stay and wife has no chance to experience it.,Reviewed: 27 January 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Sam,Singapore,Sentosa Suite,1 night · January 2022,Couple,Fabulous,9,Everything,Nothing,Reviewed: 27 January 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Michael,Singapore,Premier Double Room with Sea View,1 night · January 2022,Family,EXCELLENT STAY,9,I like the rooms which are spacious.,The ongoing renovation of knolls.,Reviewed: 23 January 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Shin,Singapore,One-Bedroom Villa with Private Pool,1 night · January 2022,Couple,Truly special,10,Awesome villa; very appreciative of staff’s thoughts in room deco and complementary efforts to make my 20 yrs anniversary a truly memorable one. My dining experience at Cassia was also made special with Jess’s attention to details and recommendations,Nil,Reviewed: 16 January 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Sabrina,Singapore,One Bedroom Palawan Villa,2 nights · January 2022,Family,enjoyable,10,the attentiveness of the staff!,NIL,Reviewed: 9 January 2022,2024-02-11T04:41:52.139Z
Capella Singapore,Kodama,Japan,Premier Twin Room with Garden View,2 nights · December 2021,Family,good memories,9,good hospitality and historic buildings well converted to hotel.,,Reviewed: 1 December 2021,2024-02-11T04:41:52.139Z
Capella Singapore,Bing,Singapore,Two-Bedroom Villa,2 nights · October 2021,Family,Exceptional,10,"The boy who sent us to villa treats us quite nice, he’s very polite and gave us on demanding help.",,Reviewed: 24 October 2021,2024-02-11T04:41:52.139Z
Capella Singapore,Esther,Singapore,One-Bedroom Villa with Private Pool,2 nights · September 2021,Couple,Great staycation except for…,9,"Away from hustle and bustle of busy singapore. Comfortable and spacious, very private. Love the pool and outdoor tub. Chrome cast available with the tvs. Lovely surprise with their complimentary macarons, snack plate, red wine and diffuser for our honeymoon stay. Our pet dog was very happy too! The pet bed even came with a name tag! Pillow menu was nice. Digital concierge was very convenient too.",One of the big towels was stained. Left a note about it for the turndown staff. Towel was changed but no acknowledgement of the dirty towel. Didn’t have the chance to bring up this later. Otherwise the stay had been great.,Reviewed: 5 October 2021,2024-02-11T04:41:52.139Z
Capella Singapore,Nadia,Singapore,Premier Double Room with Sea View,2 nights · September 2021,Family,Simply the very best hotel stay in Singapore,10,"Consistent attention to detail and a dedication from every member of staff to make the experience luxurious. From a beautiful room with extra treats in it, to the afternoon tea included in the price, it was a truly indulgent stay.",There was nothing I could fault in our stay at the Capella,Reviewed: 20 September 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Vivian,Singapore,Premier Twin Room with Garden View,2 nights · September 2021,Family,Glad I booked my stayca with Capella. Everyone enjoyed the stay thoroughly.,9,Breakfast choices was wide enough that we ate different items over the two mornings. Food quality was good.,,Reviewed: 8 September 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Pedro,Singapore,Premier Double Room with Sea View,1 night · August 2021,Family,Superb,9,That Dogs are allowed,None,Reviewed: 1 September 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Tang,Singapore,One-Bedroom Villa with Private Pool,2 nights · August 2021,Family,Excellent staycation,10,Service was attentive and amazing,,Reviewed: 27 August 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Bryan,Singapore,Premier Double Room with Sea View,1 night · August 2021,Couple,Perfect getaway for couples,10,"The rooms are spectacular and the location is amazing. It feels like you're not even in Singapore at points to be honest. The staff address you by name every time and make you feel welcome all the time. Don't miss the Ala Carte buffet breakfast. The bread basket itself is amazing - plus you get all the local favorites like Laksa, Roti Prata and soft boiled eggs alongside things like avocado toast, chicken and waffles, etc.","Not the hotel's fault at all, but it rained non-stop :(",Reviewed: 22 August 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Abigail,Singapore,Premier Double Room with Sea View,1 night · August 2021,Couple,Capella stay,10,What I love about the property was that everything was so professional and the grounds were so clean ! All the staff were very accommodating and friendly :) I would definitely come back to stay again !,,Reviewed: 22 August 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Frederik,Singapore,Premier Double Room with Sea View,2 nights · August 2021,Group,Service level was unbelievably great!,10,Everything is spot on!,Nothing to criticise,Reviewed: 21 August 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Michelle,Singapore,Premier Double Room with Sea View,1 night · August 2021,Couple,Very good,10,The staffs are all fantastic. Excellent services,"Although excellent service, price per night is at the higher side so not affordable to come staycation regularly",Reviewed: 17 August 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Pierre,Singapore,Premier Double Room with Sea View,1 night · July 2021,Family,A very relaxing staycation,9,The room was spacious and very clean. The view from the room was nice (the tankers are part of the view). The staff was excellent and had always a small touch for my toddler. The direct access to the beach is also a plus.,The price is on the upper side.,Reviewed: 21 July 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Susan,Singapore,Premier Double Room with Sea View,2 nights · July 2021,Couple,Truly 5 stars services!,9,"The room with seaview is absolutely wonderful experience when looking for somewhere away from traffic & noise in Singapore. No requests are to small or or big to ask. The staffs always have smiles on their face when helping guests & that make us feel always welcome during our stay. Room was equipped with all types of glasses we need for our drinks, fridge is fully stocked with juices daily, fresh fruits, new papers, etc. Little personal services are above & beyond our expectations. Turn down services made the room feels freshly cleaned & ready for our evening when we return. Over all, superb services!","I asked for extra soft pillow which was not prepared when we checked in, yet this is easily rectified after a phone call!",Reviewed: 13 July 2021,2024-02-11T04:42:01.800Z
Capella Singapore,Susan,Singapore,Premier Double Room with Sea View,1 night · July 2021,Couple,Peace & Tranquility Hotel,9,"The food is delicious, the place is quiet and peaceful.",The toilet sink taps not easy to operate when our hands are soapy. It was an unexpected struggle for every hand wash. The design is not practical.,Reviewed: 10 July 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Leanne,Singapore,One-Bedroom Villa with Private Pool,1 night · July 2021,Group,Very good,8,All super. Service was excellent. Definitely be back and recommend to othersMinor detail - electric plug point in refreshment cabinet didn’t work so kettle / Nespresso machine wouldn’t turn on .,,Reviewed: 9 July 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Zulqarnain,Singapore,Premier Double Room with Sea View,2 nights · June 2021,Couple,The best place i have ever stayed. Everything was exceptional!,10,"The sea view, the amenities, the room.",NIL,Reviewed: 30 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Karen,Singapore,Three-Bedroom Suite,1 night · June 2021,Family,Superb,9,Cosy place,The tap hard to turn on,Reviewed: 29 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Tricia,Indonesia,One-Bedroom Villa with Private Pool,3 nights · June 2021,Couple,We would definitely go again to relax and unwind.,8,"Room was fabulous, food was fairly good particularly in the Knolls and Bob's Bar was great for cocktails.  The staff were good, particularly a mature Aunty who worked at Knolls and was incredibly attentive to everyone.  I only wish I had got her name!",The spa stay was marred by staff that did not provide a decent explanation in regards to the facilities and the fact we had booked at a certain time and confirmed that time but something got lost in translation which meant we wasted 30 minutes.  The staff offered us a complimentary massage which was something but give we were on our honeymoon it was the most stressful part of the trip.,Reviewed: 29 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Noor,Singapore,One-Bedroom Villa with Private Pool,1 night · June 2021,Family,A beautiful hideout in Singapore!,10,There is nothing not to love with and in Capella. I enjoyed my stay in the two-bedroom villa with my family. The children had a wonderful time in the private plunge pool. The room was immaculately kept and beautifully made up with the necessary items. I appreciated the breakfast basket that came with our breakfast order and the free flow of nespresso capsules. We didn't want to leave!,The pool could have been up kept better but no complains from the children!,Reviewed: 24 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Robbie,Singapore,Sentosa Suite,4 nights · June 2021,Couple,"Beautiful quiet resort that's great for rejuvenation, attentive and efficient staff",10,"This was our third stay at the Capella.  We were celebrating our 32nd wedding anniversary, and got one of the Sentosa Suites.  Covid restrictions meant that the restaurants were all closed, so we had to have room service instead.   The room service menu was quite extensive and we had no trouble finding things to eat over 4 days, and the food was generally very good.  As always we enjoyed the wonderful quiet resort atmosphere of the Capella.  The Sentosa Suite was large and comfortable - I actually prefer this layout, with the square-ish recessed balcony (as compared to the elongated balcony in the seaview rooms, which run the breadth of the room) - it feels more private and secluded, and stays drier when there is heavy rain (which happened on one of the days of our stay).  In addition to the wonderful suite and the quiet resort feel, the service at the Capella also deserves special mention.  They liaised with us before check-in, were able to accommodate our request for early check-in, the whole check-in process was painless and smooth, and the express check-out also meant that we were out of the room and in our car in about 5 minutes.  The hotel really spoilt us with tea goodies and snacks every day, and also gave us special amenities for our anniversary.  Anytime you need anything, you can just call and they will send someone to replenish your drinks or snacks, clean your room, or anything else you need.  Really superlative service, which is one of the hallmarks of the great hotels.","These are really minor points, but at this level of the great hotels, even small details matter.  There was a connecting door in our living room (to the room next door), and the soundproofing could have been better.  The resort is generally very quiet and peaceful, so when we had quiet noisy kids in the next room, we could actually hear them shouting and playing next door.  I'm sure they were just letting off steam, and they only stayed 1 night, but it was a surprise that the suite had a connecting door (they disguise it behind heavy sliding wooden panels), and that the soundproofing wasn't that fantastic.  The other little thing is that the tap design is completely round and smooth - modernist and pretty to look at, but hard to turn when your hand is soapy or even wet.  As I said, these are small things that didn't materially affect our stay, but at this level of hotel, even the small details matter.",Reviewed: 21 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Soon,Singapore,One-Bedroom Villa with Private Pool,3 nights · June 2021,Couple,Very good,8,Their efforts to still make the stay memorable.,Nothing that the hotel can help. They are already doing their best during a global pandemic.,Reviewed: 16 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Ar,Singapore,One-Bedroom Villa with Private Pool,2 nights · June 2021,Couple,Exceptional,10,"We stayed in the 1 bedroom villa for our honeymoon and it was the best decision we made. The interior was beautiful and everything was clean. We fully enjoyed the audio & smart tv system as well. The friendly staff came to send a tea time package daily (which included lovely bath salts!), & turndown service at night. Buggy rides available 24/7. We felt completely pampered. Thank you Capella! We would love to be back in future. Highly recommended!",,Reviewed: 15 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Joyce,Singapore,Premier Double Room with Sea View,1 night · June 2021,Solo traveller,Comfortable stay even during CB,9,The scenery and room facilities are good enough for me to destress,"NA, maybe just sad that i cant use the spa facilities",Reviewed: 2 June 2021,2024-02-11T04:42:10.762Z
Capella Singapore,Leon,Singapore,One-Bedroom Villa with Private Pool,1 night · May 2021,Couple,Unforgettable stay!,10,Fantastic room in great location near the beach. One of the best breakfasts I had in my life.,,Reviewed: 31 May 2021,2024-02-11T04:42:19.682Z
