page,note_url,title,noteid,username,userid,create_time,likes,images,comments,bookmarks,content,create_date,search_keyword,user_intro,user_tags,user_follows,user_followers,user_like_bookmark_total
81,https://www.xiaohongshu.com/explore/65c1993f000000002c0378e0,在新加坡莱佛士入住宫殿😎四舍五入当皇帝,65c1993f000000002c0378e0,世界这本书.旅记,64df1ac000000000010104c1,1707214205000,1,5,0,0,"新加坡流传着这样一句话“不去莱佛士酒店就不算到过新加坡”💓，132年光辉荣耀，半部新加坡史，🏨全球仅存的几家 19 世纪豪华酒店之一，新加坡莱佛士酒店承载着新加坡zui奢华的酒店的美名🥰，这座拥有百年历史的建筑，堪称新加坡的文化遗产和艺术瑰宝。💎-⭐【亮点合集】：1️⃣132年光辉荣耀，半部新加坡史。2️⃣创作了风靡至今的新加坡司令鸡 尾 酒。3️⃣无数名流来此下榻，服务硬件无可挑剔。4️⃣建筑风格以维多利亚风为主，异域风情十足。5️⃣房内使用APP即能办理入住手续和控制灯光。-⭐【具体地址】：📍1 Beach Road，189673 Singapore, Singapore💫坐落在新加坡市中 心海滩路的莱佛士，也是新加坡的文化心脏🚶🏻周边步行🛒物街区#乌节路、#新加坡博物馆 🛕等交通特别便利。-⭐【酒店设施】：✔️美芝路大门，这是莱佛士酒店的正门，戴华丽制 服的锡克裔门童，也是酒店的一大标志。✔️蓝色喷泉，又名“铸铁喷泉”。高达6米的三层喷泉，典雅的淡蓝色，随便拍都非常出片。✔️庭院，从下午2点至晚上10点半都供应餐食，可以在户外区域休憩用餐。✔️草坪，超大的一大 片绿意盎然带给人好心情。 走累了也可以亭子里坐下来观景。✔️莱佛士酒店内还有很多值得探索的角落，画廊、餐厅、酒吧、咖啡馆、精品店等应有尽有-⭐【餐饮服务】：🍽️BBR by Alain Ducasse餐厅，名厨 Alain Ducasse 将在 Bar & Billiard Room (BBR) 奉上全球首 创地中海共享烧烤美食概念🛁全新水疗中 心为女士和男士提供独 立的休闲区，并提供独特的恢复理 疗服务🧑🏻‍🔧莱佛士的服务享誉全球，从抵达后的套房内登记，到离店时为您购买的商品精心打包，莱佛士管家面面俱到。-🌟通过我们：✅享免费双早✅视房态免费升房 型✅100💲酒店消费抵扣额度✅提前入住，延迟退房✅入住欢迎礼遇",2024-02-12,hotel,"为在游历世界，走在远方的你，寻一个安逸的住所💓
🫶🏻每日更新🌍全球奢华酒店｜分享旅行",,6,100+,1K+
81,https://www.xiaohongshu.com/explore/65c1dff2000000000c004792,🇸🇬樟宜机场最近的酒店｜T3皇冠假日,65c1dff2000000000c004792,sisleyisfree,5b2e298111be103793c2f143,1707204594000,11,6,0,0,"🎺新加坡免签了🎺从2024年2月9日开始，肯定有很多人要来新加坡旅游吧！如果出行的第一天/离开的最后一天想要住在新加坡樟宜机场附近➕在机场里✅看瀑布，✅坐小火车以及✅去Jewel星耀樟宜购物的话可以住哪里？在这里给想要选择樟宜机场皇冠假日酒店Crowne Plaza Changi Airport的人一点参考((不是推荐))~📍：75 Airport Blvd., ",2024-02-12,hotel,"170/50
985-NUS🇸🇬
喜欢探店喜欢旅行的南洋留学生📖

“你说人生艳丽，我没有异议”🪄✨",水瓶座 江苏常州 新加坡国立大学,100+,1K+,10W+
81,https://www.xiaohongshu.com/explore/65c1f3d2000000001100129d,我丢💥新加坡旅游首选｜新加坡瑞吉酒店,65c1f3d2000000001100129d,乐享旅行Travel,652d43e3000000002b00302f,1707209682000,0,11,0,0,"🏨酒店：新加坡瑞吉酒店📍 位置：29 Tanglin Rd, Singapore 247911酒店酒店位于新加坡市中心的乌节路地区，是一个繁华的商业和购物区。酒店毗邻许多知名购物中心🛍️、餐厅🍴和娱乐场所💃，方便尽情享受新加坡的购物和娱乐活动。交通超级方便！而且距离新加坡博物馆⛪、新加坡艺术馆⛲、圣淘沙岛🗾和克拉码头🚢也只有10-15分钟的车程🚗，让你轻松探索新加坡的每一个角落。🏯酒店内的中国风装饰，每一处细节都经过精心设计，无论是色彩的搭配，都充满了对艺术的敬意和对品质的追求。酒店五种独特餐饮选择🍴🌎。【Brasserie Les Saveurs】 🇫🇷品尝蕞精致的法国美食🥐，【Yan Ting】尽情享受粤菜🍲，或在 Shinji 品尝米其林星级日本料理🍣。【The Drawing Room】 喝下午茶☕与同事交流💬，或者晚上在纽约上空喝一杯🍸🌟现在通过我们，尊享🎁‼️‼️✅住4⃣️付3⃣️‼️✅双人早餐✅视房态升级房型✅视房态提前入住或延迟退房✅享100💲的酒店消费额度抵扣更多优🈯️酒店选择，戳我解锁🔓很多惊喜请关🐷和私🌟哦～",2024-02-12,hotel,"🏨全球旅行✈️ 
💥国内外五星级酒店预定🔥
🙋🏻‍♀️分享宝藏酒店｜做您的省钱小助手",,0,10+,100+
81,https://www.xiaohongshu.com/explore/65c0fa79000000001100c4c1,新加坡乌节路香格里拉优惠折扣代订,65c0fa79000000001100c4c1,全球酒店推荐官,5df5bec00000000001008db4,1707145849000,1,1,0,0,新加坡乌节路香格里拉大酒店[红旗]坐落在15英亩的葱郁林地中，邻近新加坡最繁华的乌节路区，距离机场仅[汽车]20分钟车程，为商务和休旅者提供了一片宁静的都市度假胜地。[闪亮]住4付3:预订所有房型连住4晚可享住4晚付3晚优惠。[cool]专享礼遇1⃣️入住期间享受每日免费双早2⃣️入住期间享100美元餐饮消费抵扣3⃣️视房态免费升级房型4⃣️视房态延迟退房5⃣️视房态提前办理入住6⃣️生日，纪念日等免费布置房间[红旗]标价非实际价格，有需要请报日期查询，本店实名信息预定，酒店前台付款办理入住，百分百保证入住！[红旗]本店正做正规渠道预定，不是那些特价，协议，卡房那种偷税漏税不正规预定的渠道,2024-02-12,hotel,专业全球酒店代订16年经验，诚信经营，皇冠信誉店铺，无差评，所有酒店入住后确认，无风险,金牛座 上海长宁 旅行博主 上海师范大学,0,1,10+
81,https://www.xiaohongshu.com/explore/65c09908000000001100616b,新加坡滨海湾宾乐雅臻选酒店美爆了！,65c09908000000001100616b,LeClu环球旅行,654f521600000000020345a6,1707120904000,0,4,0,0,新加坡滨海湾宾乐雅臻选酒店滨海湾宾乐雅臻选酒店（Pan Pacific Singapore）位于新加坡的心脏地带，是一家代表着现代奢华和热情好客的五星级酒店。这里不仅因其卓越的服务和一流的设施而受到赞誉，还因其独特的地理位置和设计风格而成为访客的首选。酒店特色包括：1. 优越的地理位置：酒店位于新加坡的中心地带，提供便捷的通道前往滨海湾金沙、滨海艺术中心和新加坡摩天轮等地标性景点。无论是商务还是休闲旅客，都能从酒店轻松抵达新加坡的主要景点。2. 独特的建筑设计： 酒店以其现代而优雅的设计著称，结合了豪华的内饰和舒适的环境，创造出一个温馨而又宁静的空间。从大堂到客房，每个细节都体现了宾乐雅品牌的精致和考究。3. 顶级的餐饮体验：酒店内的多家餐厅和酒吧提供从地道亚洲美食到国际美食的广泛选择，满足各种口味和需求。其中，一些餐厅还能享有壮丽的城市景观，为用餐体验增添了不少分数。4. 豪华的客房和套房： 酒店提供多种类型的客房和套房，每一间都装饰精美，配备了先进的设施和技术，确保客人享受到舒适和便利。特别是部分套房，还配有私人阳台，可以一览无余的城市或海港美景。5. 一流的设施和服务：从宽敞的健身中心到宁静的水疗中心，从无边际泳池到先进的会议和活动设施，滨海湾宾乐雅臻选酒店都致力于为客人提供无与伦比的体验。此外，酒店的员工以其专业和友好的服务赢得了客人的高度评价。无论是商务旅行还是休闲度假，滨海湾宾乐雅臻选酒店都是探索新加坡独特魅力的理想之选。在这里，每位客人都能感受到宾至如归的温暖和独特的奢华体验。1️⃣告知我需要查询、日期、房型、早餐2️⃣专业预定，旅行社代订3️⃣本人信息办理入住，安全可靠4️⃣前台报姓名丨预定号丨证件丨办理入住5️⃣可离店后确认收货，保证客户资金安全,2024-02-12,hotel,"出行五星级酒店攻略
专注奢华酒店折扣分享
（万豪、IHG、雅高、希尔顿、凯悦）
等旗下品牌星级酒店预定",28岁,0,0,8
82,https://www.xiaohongshu.com/explore/65c0f8f7000000001100fd76,🇸🇬新加坡 | 莱佛士酒店随拍,65c0f8f7000000001100fd76,Lil Jam,6282f0a80000000021025718,1707145463000,2,4,0,0,来新加坡那么多次第一次入住体验还是很不错的相机所记,2024-02-12,hotel,还没有简介, AustraliaNSW,100+,100+,10+
82,https://www.xiaohongshu.com/explore/65c035e4000000000a0139a0,新加坡瑞吉四付三划算哭😭管家服务真的赞👍,65c035e4000000000a0139a0,途鹭-定制旅行,64a774fc000000000a021f90,1707127448000,0,6,0,0,"🏨酒店名称：新加坡瑞吉酒店📍酒店位置: 29 Tanglin Road,新加坡✅推 荐理由：🛍步行可至商店和精品店，满足买买买的需求！🚪每间客房都能欣赏到新加坡天际线的美景而闻名🖼复古法式宫殿✔超多艺术品收藏✔💁提供24小时招牌瑞吉管家服务🗺Remède Spa的招牌水疗，90mins的按 摩妥妥的全身放松💆‍♀-🍽️酒店餐饮：✔Yan Ting 提供精致粤菜🍲与点心🍢✔Les Saveurs米其林法餐🥙其林厨师烹饪的现代法国菜，超 值得一试❗✔酒店边上还有很多美食店🍕和小吃店🍡，可以吃到地道的马来西亚美食🍘。-🌄酒店周边：▪新加坡植物园：从酒店走过去大概15分钟，这是一座被列为联合 国教科文组织世界遗产的热带花 园，拥有多种植物和花卉🌴▪新加坡国家博物馆和新加坡艺术博物馆仅10分钟的车程🚗🚗▪东陵购物中 心：吃喝玩乐都有的综合性商场，从酒店坐地铁只要10分钟🚊▪滨海湾花 园通过我们尊享🎁🎁🎁✅住四付三✅享免费双早✅视房态免费升级房 型✅100💲酒店消费抵扣额度✅提前入住，延迟退房……",2024-02-12,hotel,"✅每日记录📝环游日记
分享旅途中的美好❤️
酒店/邮轮/野奢",,6,1K+,1K+
82,https://www.xiaohongshu.com/explore/65c24f08000000002b03ddf8,新加坡真好玩呀！！！,65c24f08000000002b03ddf8,心慌的小包,5eb8366e000000000100066b,1707233032000,11,18,0,0,爱了爱了 赶在visa-free 来新加坡特种兵旅行了3天[得意R][得意R]day 1: NUS & NTU 去了day 2: 滨海湾去了 金沙酒店登顶了 鱼尾狮去了 JJ请的miracle coffee喝了sentosa去了 skyline玩了day3: 酒店的无边泳池去了 亚洲大陆最南端去了 乌节路去了 纪念品买了 cloud forest 和flower dome去了 marina barrage去了真别太舒服了！现在发就是为了蹭一蹭sentosa的IP 然后凌晨就要走了[哭惹R][哭惹R][捂脸R][捂脸R],2024-02-12,hotel,, 浙江杭州 战略咨询 运动博主 浙江大学,100+,10+,10+
82,https://www.xiaohongshu.com/explore/65b89dac000000002d001d7a,新加坡🇸🇬牛车水性价比超高酒店！值哭了！,65b89dac000000002d001d7a,川川带你游世界,6540ca32000000000d005ff6,1706597804000,15,6,0,0,Hotel：Capri by Fraser China/SingaporeLocation：靠近ChinaTowme牛車水A出口/Bugis言簡意賅：方便舒服衛生✅方便：去牛車水、老巴剎、魚尾獅、Capital garden都不需要刻意的坐MRT or Texi，走路便可以到。即便玩到超累回酒店也不會覺得：好痛苦！好遠！✅舒服：我們在攜程購買的！查了很多飯店都好貴好貴！但而且他們說新加坡🇸🇬飯店好很小就很擔心哈哈哈哈😂但是來到真的覺得可以可以😌床不軟不硬睡的很舒服我說想要房間都在高樓，馬上安排15F！而且是相連的讚讚～而且每天下來Receptionist打招呼🙋🏻Say Morning Lady or Hey Have a good day～ Something like that！✅衛生：房間內有微波爐、冰箱、全套的刀叉🍴、碟子、酒杯等。超乾淨！可以放心使用！晚上在酒店用Foodpansa點外賣或者樓下的711買吃的都可以放心食用。😺其實我還蠻驚訝房間有微波爐這件事情的哈哈哈哈 小見多怪房間每天打掃很乾淨，還幫忙疊衣服。✅附近有什麼711、Market、一整條美食街/bar、亞坤yakun、海南雞飯、克拉碼頭、老巴剎、魚尾獅…,2024-02-12,hotel,,29岁,100+,100+,1K+
82,https://www.xiaohongshu.com/explore/65c4f85000000000010320b2,半价出新加坡费尔蒙酒店‼️,65c4f85000000000010320b2,Atraveller 艺旅,636f6c6f000000001f01d101,1707407440000,9,4,0,0,🏡酒店名称：新加坡费尔蒙酒店(Fairmont Singapore)⛳酒店位置：新加坡80 Bras Basah Road-📍坐落于政府大厦地铁站🚉及滨海中心地铁站，是新加坡最中心的地方，楼下就是来福士广场，吃饭逛街都超近。出行超方便，步行5分钟就可以到达滨海艺术🎨中心，距离乌节路路🛒大约5分钟车程。距离鱼尾狮、克拉码头都很近，步行15mins左右都可以达，非常便捷！-🛏共酒店设有778间客房及套房。酒店客房宽敞明亮、装修风格时尚典雅，部分客房享有天机线和滨海湾🌃的景致。部分房型可以看到新加坡金sha酒店 。房间提供常规咖啡机、迷你吧和欢迎水果！-🍽酒店美食✔ANTI:DOTE位于酒店一楼，是一个时尚而现代的鸡尾酒吧🍸，拥有一系列创意鸡尾酒；✔Asian Market Cafe位于酒店二楼，提供清真认证的自助餐，汇聚了本地美食；✔Mikuni位于酒店三楼，有着现场制作区域👀，宾客能亲眼见证铁板烧和寿司的制作；✅预定立享：✔限5-8折✔双人早餐✔入住欢迎礼遇✔提前入住、延迟退房🎊全球五星级酒店均有折扣，欢迎来询。🎊不同日期不同优惠，请携详细日期查询,2024-02-12,hotel,全球五星酒店代订~,,100+,1K+,1K+
82,https://www.xiaohongshu.com/explore/65c4f80c000000002c01249e,新加坡超高性价比❗市中心索菲特住三付二❗,65c4f80c000000002c01249e,茜茜爱旅行,650bfdf70000000002013a22,1707407372000,1,1,0,0,新加坡市中心索菲特ㅤ🌆位于新加坡中心地带丹戎巴葛地，是难得的🌲🌳静谧之处，却又尽显南洋✈️风情。临近圣淘沙☀️沙滩，🦁鱼尾狮公园、环球影城等📸著名景点ㅤ👍～现在🈶住3⃣付2⃣🆘🆘🆘，真的巨巨巨划算‼👍～现在🈶住3⃣付2⃣🆘🆘🆘，真的巨巨巨划算‼👍～现在🈶住3⃣付2⃣🆘🆘🆘，真的巨巨巨划算‼↓↓↓住③付②，尊享礼遇🎁1⃣入住期间享受每日免费双早2⃣来自酒店管理层的欢迎礼遇3⃣入住期间享100美元餐饮消费抵扣4⃣视房态免费升级房型5⃣视房态延迟退房6⃣视房态提前办理入住ㅤ餐饮索菲特360餐厅位于🥣酒店顶层，超高楼层享受摩天大楼🏡视觉体验。Xperience是一家摩登欧洲的🎩风味餐厅，专注于因地制宜🧑‍🍳融合亚洲元素，叻唦意面🍝和柚子🍪甜品，太值得前来。Racines 的早餐👩‍👩‍👧‍👧品种丰富多样，国际美食♟应有尽有。—休闲24小时健身房💪配备齐全的🏋️‍♂️健身机械，可根据自己需求选择适合的☑️力量训练，也可在室外泳池🏊沐浴阳光，感受水中的💦浪漫风光。累了可前往🧖‍♀️SPA中心提供多种舒缓身心的护li 💆‍♀️模式，一展身心💃释放新活力。,2024-02-12,hotel,"🌏全球酒店咨询预订
💰可走平台or到店付
🥇您的出行省钱助手
💪专注五星级酒店折扣",24岁 奥地利布尔根...,100+,100+,1K+
83,https://www.xiaohongshu.com/explore/65c4d932000000000c005340,新加坡拼酒店！！,65c4d932000000000c005340,霉霉你坐船头呀,5f082e430000000001002efd,1707399474000,1,2,0,0,帮朋友拼酒店！详情如下：新加坡3月7/8/9 三晚拼酒店，每人1205元。楼下地铁站公交站，距离体育场3KM。不喜欢可以取消预订重新订别的。本人男，无不良习惯。可以一起玩。,2024-02-12,hotel,,,10+,10+,10+
83,https://www.xiaohongshu.com/explore/65c4d2cf00000000010334c2,🇸🇬新加坡3.3到3.6找姐妹拼房！,65c4d2cf00000000010334c2,是圆不是园,58d640be82ec3961a0c81179,1707397839000,2,3,0,0,酒店还没定，可以一起商量着定两个人or 三个人一起都可以～我是3.4的霉霉演唱会场次如果可以一起玩或者去演唱会就更好啦！本人也很会拍照！不公主病！,2024-02-12,hotel,"综艺人&话剧人☁️
进传媒👗请s✉️",处女座 中国,10+,100+,1K+
83,https://www.xiaohongshu.com/explore/65c4d338000000002d003929,避雷贴 之新加坡酒店代订,65c4d338000000002d003929,小红薯6475D6EE,647555ee00000000110024af,1707397944000,5,3,0,0,新加坡即将免签，但坡县住宿确实贵。不确定是代订行业都这样还是第一次就遇到无良代订，反正各位后面多加辨别吧。P[一R]:当时看评价确实很好，而且我反复跟他确认他的回复都是没问题，保证入住。PS：但后来预定失败后我发现，退款订单是没办法评价的P[二R]:出行前一晚9点跟我说订不到PS：当时预定的时候就说没双床了大床也可以呀，现在先跟我说没双床？？疑惑[黑薯问号R]P[三R]:他的处理方案就是换酒店，然后只有一些超过原预定价格很多的酒店可以选后来还是自己通过平台订了原来的酒店，但是比之前贵了好多。第一次找代订，体验是很无语。,2024-02-12,hotel,还没有简介,,10+,4,10+
83,https://www.xiaohongshu.com/explore/65c81991000000002d00252e,推荐新加坡这个酒店港景房2603,65c81991000000002d00252e,美味的Yumi.,565b061b4476081abe55e9c4,1707612561000,27,11,0,0,升级到顶层港景房太值了 💯景观非常好 感觉比金沙酒店好因为能直接看到金沙酒店 而且金沙酒店有点老旧-平常早餐是两种 分为两个餐厅可以自由选择一层西餐 二层东南亚餐 10:30结束新年期间四层餐厅也开放早餐 12:00结束！！四层啥都有 我觉得四层最全 🧃-行政层🈶行政酒廊待遇 17:30-19:30一个简单的dinner 实际品质很不错 选择性也不少三文鱼 萨拉米 还有本地特色的沙爹肉串 水果啥的饮品红葡萄酒🍷 白葡萄酒 威士忌🥃香槟 🍾我喝了好多杯！-赠送一百美金权益 mini bar或者点餐进房间最后一天赶飞机的时候点早餐送到房间吃了一些还mini bar的酒 和外面超市价格差不多很良心,2024-02-12,hotel,"摩托车🏍️ | 滑雪🏂 | 冲浪🏄🏻‍♀️ | 橄榄球🏈
万象城名媛俱乐部➕黑金卡福利分享
拉拉队队长🏀 | TBF乐队键盘手🎹
日常 | 美食 | 旅行 | 点评达人",26岁 中国 东北财经大学,100+,1K+,1W+
83,https://www.xiaohongshu.com/explore/64aa87f40000000012011659,🇸🇬新加坡｜Raffles打卡📷太美啦🦋,64aa87f40000000012011659,琪琪有点困,5b137eab11be101b4f4cab3b,1688897524000,849,12,0,0,莱佛士是一个具有殖民时期特色的旅馆，建于1887年🏨是来🇸🇬旅游的打卡胜地～酒店正中的蓝色喷泉像Tiffany蓝一般⛲️真的太美啦✨🦋是随便一拍都很出片的程度📷💕ps：酒店的下午茶需要提前预定的哦～🍵如果在没有入住的情况下得预约了下午茶才能去打卡拍照哦～☺️,2024-02-12,hotel,,,,,
83,https://www.xiaohongshu.com/explore/65c5566f000000000c005526,霉霉新加坡演唱会找酒店搭子,65c5566f000000000c005526,rep,5c6815b800000000120185cd,1707431535000,5,1,0,0,好不容易来新加坡一次想看完演唱会后在坡特种兵旅游一下[笑哭R]但还是学生经济拮据[哭惹R][哭惹R]希望能AA下酒店（酒店未定）希望有同样烦恼的朋友能捞我一下[捂脸R][捂脸R]（有定酒店最好，合适的话我直接A）两晚酒店可以不同hh求增加一点几率,2024-02-12,hotel,,20岁,100+,6,10+
84,https://www.xiaohongshu.com/explore/65b8d15e000000002c0369ea,新加坡🔥免签🇸🇬八家酒店活动大开❗️选懵了,65b8d15e000000002c0369ea,如何旅行,6114ba8b0000000001015e86,1706611038000,8,9,0,0,🇸🇬新加坡免签啦，🙌🏻zui强新加坡住宿攻略来啦~🥳轻松避坑！旅途开心翻倍~-如果把新加坡分成两块，那就是🏙️主城区+🏖️圣淘沙🗺️再分的细点，新加坡的旅游景点主要分布在四块区域，分别是滨海湾Marina Bay、乌节路Orchard Road、牛车水Chinatown和圣淘沙Sentosa🎨-🌊滨海湾Marina Bay第 一次到访新加坡的必游区域，有新加坡滨海湾花 园、鱼尾狮公园、新加坡摩天观景轮等景点🏨酒店推 荐✅【通过我们：住三付二   四付三、连住优惠等】✔️新加坡费尔蒙✔️新加坡康莱德✔️新加坡莱佛士酒店-🛍️乌节路Orchard Road这一地区同样深受游客欢迎，是剁手党的购物天堂🌳去新加坡动物园、新加坡裕廊飞禽公园等景点也更近一些。这里地铁也很方便🚇🏨酒店推 荐【通过我们：住三付二、免费双早、100美金等】✔️新加坡乌节路康莱德-⛵️牛车水Chinatown住宿价 格稍稍便宜些，离滨海湾也不远，到克拉码头、福康宁公园都属于步行能到的范围🚶🏨酒店推 荐【通过我们：连住优惠、免费双早、100美金等】✔️新加坡市中 心索菲特-🏝️圣淘沙Sentosa岛上ZUI有名的是圣淘沙名胜世界。🌍拥有东南亚首 个环球影城主题乐园、🦭S.E.A.海洋馆、🏄水上探险乐园、🐬海豚园等玩乐景点，还有环绕着景点建造的不少配套酒店～🏨酒店推 荐【通过我们：住三付二  四付三、连住优惠等】✔️新加坡圣淘沙香格里拉✔️新加坡圣淘沙w✔️新加坡圣淘沙嘉佩乐,2024-02-12,hotel,"有自己的预定平台，只合作全球奢华酒店🏨

非洲野奢safari｜奢华邮轮｜私人高端定制游
🏨@如何旅行-酒店分享 
🚢@如何旅行-邮轮与列车", 浙江杭州,10+,1K+,1W+
84,https://www.xiaohongshu.com/explore/65b46a75000000002b03ebc2,新加坡平价酒店求推荐,65b46a75000000002b03ebc2,活人七,5b0a165be8ac2b528e4e3261,1706322549000,38,3,0,0,有没有住过这几家酒店的友友，体验感怎么样呀，大小无所谓主要是干不干净[捂脸R]或者有没有推荐的比较好的酒店[萌萌哒R],2024-02-12,hotel,"绘画，美妆，运动，手工，摄影，学习，语言，工作…
多边形战士养成ing
合作联系L174188077@163.com（工作号）
也可私信
请表明品牌与来意", 潮流博主,100+,100+,10W+
84,https://www.xiaohongshu.com/explore/65c2d6490000000002011756,新加坡🇸🇬下次还要住这里！,65c2d6490000000002011756,N、👑,54f5dc792e1d9333bf980ccc,1707267657000,110,9,0,0,新加坡转机22小时，又当了一次特种兵，住了想住的Pan Pacific，太好看了吧，不得不说新加坡建筑设计还是很超前的[偷笑R]可惜只待一晚，不能完全体验酒店的功能性，楼下的泳池没去，健身房望了一眼～说一下，房间的这个阳台，喝喝茶吃吃水果坐着聊天什么的真的很放松，18楼的view也超级好，只是对我这种恐高人群不太友好，床是真的舒服，如果再来，一定泡酒店泡一天[偷笑R]下次还要住它家！！！,2024-02-12,hotel,"舞蹈《说书人》原创
南艺附中6年，南艺4年💃🏻
记录舞蹈和舞蹈以外的生活🍩🥂",31岁 舞蹈博主,100+,1K+,30W+
84,https://www.xiaohongshu.com/explore/658ffcfb0000000013035d25,超高性价比的圣淘沙酒店！,658ffcfb0000000013035d25,🍃薄乃昔（Gap版）,614ea4fc0000000002025325,1703935227000,29,5,0,0,新加坡的酒店真的太难选了 大部分都又贵又小之前在清迈对只有成人可以入住的Bed印象很好，这次到圣淘沙定了只限成人入住的Outpost遨堡酒店。💰 我们入住是12月的工作日，均价1100元。[向右R]入住办理入岛可以出示酒店订单免入岛费。二楼停车场入口礼宾部可以寄存行李。三楼办理入驻（难得遇到的不用押金的海外酒店）。入驻手续完成后前台会给一个二维码用于入岛，后续如果去VivoCity玩就可以用二维码搭乘轻轨免费往返。房间一般下午三点可以入住，领取房卡时还可以选择五样零食，品质都很不错。听爸妈说巧克力奶很好喝，我们当天环球影城玩完才去入住巧克力奶已经没有了😭[放大镜R]房型这次一行一共三间房，海景和池景都定了，都很好看。房间内设施齐全，面积也不小。电视中文频道也很多、饮用水有净水的直饮水龙头。 不过我们其中一间房间特别潮，地上都是水，不知道是不是特殊情况，其他两间没问题。🛟泳池强推一下泳池，七楼楼顶有一个Outpost专属的泳池，风景特别好，不游泳也可以去看看风景，三楼有和隔壁同一集团酒店共用的休闲区域，这里小孩子就比较多了，但是泳池躺椅都很多，还有汗蒸房。要特别夸一下有很多直接可以使用的游泳圈，晚上还能看到时光之翼的烟花。[星R]周边酒店位于圣淘沙轻轨第三站，去岛上各处都很方便，停车场按照指引也可以步行到沙滩，不到十分钟。另外酒店也有到VivoCity的接驳车，电视上可以看到时刻表。,2024-02-12,hotel,"ISFJ｜无娃两宠｜
什么都感兴趣什么都不精
但有在认真且努力的生活
☀️日常碎碎念", 广东深圳,100+,10+,100+
84,https://www.xiaohongshu.com/explore/65c4f1210000000008020aa5,新加坡免签，喜欢这暖暖南洋风，还想再去一次,65c4f1210000000008020aa5,姝怡,5cc16dc5000000001102c392,1707405601000,4,9,0,0,新加坡70%都是华人，友善到会主动向你提供帮助；新加坡交通便利，地铁分ABCD四层；新加坡的城市美丽又整洁，滨海花园像重庆南滨路；新加坡的夜景很靓丽，夜晚出行也很安全；新加坡的商品琳琅满目，商场内还有赌场有划船；新加坡的雨季偶尔来场雨，但依然不影响我喜欢这暖暖南洋风❤️🌊🌴🌆🌃👙时隔8年新加坡免签，还想再赴一场浪漫之旅💕🍷💃,2024-02-12,hotel,"新浪微博原创视频博主📹旅游博主📷日更博主打卡❤️
分享快乐生活🥳美丽风景🏝️心灵感悟☀️旅途美食😋遛娃宝藏地👦ootd日常💃
亚洲、欧洲自由行十七个国家，读万卷书行万里了路，持续更新",34岁 旅行博主,10+,100+,1K+
84,https://www.xiaohongshu.com/explore/65c492db000000000c0059d8,新加坡酒店求助,65c492db000000000c0059d8,Nill,5c910921000000001601195d,1707381467000,2,2,0,0,看评论区这家酒店感觉房间还挺干净也不小，但是图2一看位置好像在小印度区边缘位置[失望R]（但也在范围里）新开的酒店，家人们有没有住过或者对这个片区有了解推不推荐啊[哭惹R]（看了附近地铁10分钟以内）,2024-02-12,hotel,2018.3.30-11.22,,10+,100+,1K+
85,https://www.xiaohongshu.com/explore/65c4b70b000000002c03ae29,新加坡绝美打卡机位📷丽思卡尔顿🏨连住优惠,65c4b70b000000002c03ae29,如何旅行,6114ba8b0000000001015e86,1707390731000,2,4,0,0,"新加坡丽思卡尔顿美年酒店The Ritz-Carlton, Millenia Singapore-📷可以说是新加坡酒店中必打卡酒店之一，🌊这个能将滨海湾美景尽收眼底地理位置🎡紧挨skyfly摩天轮🎊右手边就是大榴莲滨海湾艺术中心 ，🖼️还有鱼尾狮公园真的让人很难不爱，🎉几乎你来新加坡旅行必打卡的景点，都能饱览！🏙️所有客房和套房均享有城市天际线环景。每个房间均设有空调、壁挂式有线电视以及附花洒淋浴的大理石卫浴🖼️🛀而ZUI具代表性的，是浴室中的八角窗，以及临窗设置的浴缸，大胆而浪漫的设计非常出片！🤳🏻边泡澡边赏景~💐如果你想要一览新加坡的城市景色，一定要来这家酒店!🌇不论你在那个房间，都可以看到新加坡的城市景色特别是夜景，真的很好看!-💎亮点：💙每个房间都配有大型八角形窗户，可欣赏到城市或海港的壮观景色。💙拥有一个位于32层的高ji俱乐部酒廊、水疗有一个室外游泳池，可以在绿意盎然的环境中畅游。💙游泳池旁还设有一个儿童水上乐园，让小朋友玩得开心。💙可以享受各种风格的餐饮美食和下午茶，三楼的自助餐晚餐本地人都超爱去的 !-【如何旅行】✅连住优惠✅免费双早✅升级房 型✅100美金消费",2024-02-12,hotel,"有自己的预定平台，只合作全球奢华酒店🏨

非洲野奢safari｜奢华邮轮｜私人高端定制游
🏨@如何旅行-酒店分享 
🚢@如何旅行-邮轮与列车", 浙江杭州,10+,1K+,1W+
85,https://www.xiaohongshu.com/explore/65c48fe9000000002d0037a1,新加坡｜乌节康莱德好看又好拍📷,65c48fe9000000002d0037a1,Vivian-旅行体验官,5912eba082ec397e82212f8a,1707380713000,2,7,0,0,,2024-02-12,hotel,"定制旅行品牌执行官
发掘小众旅游目的地
奢华度假酒店分享",狮子座 中国,10+,10+,1K+
