username,rating,content,time,image,UserURL,Attraction,is_english
CellieBellie09,4.0,a lot of place to visit. hotel is nice with casino and mall has a lot of shopping and dining option,17/09/22,9,https://sg.trip.com/review/marina-bay-sands-10354609-172692080?locale=en-SG,Marina Bay Sands,True
YikSing,5.0,"Stay cation, very nice view, must visit here",22/11/22,8,https://sg.trip.com/review/marina-bay-sands-10354609-173762120?locale=en-SG,Marina Bay Sands,True
Casis,5.0,Cycling around marina bay with eco bike,23/11/22,5,https://sg.trip.com/review/marina-bay-sands-10354609-173786639?locale=en-SG,Marina Bay Sands,True
PM_,5.0,"everything you want is here, recommend",31/05/22,9,https://sg.trip.com/review/marina-bay-sands-10354609-170867677?locale=en-SG,Marina Bay Sands,True
xRuthless,5.0,Very nice shopping mall for tourists you can find all the branded brand to shop.,27/01/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-174727055?locale=en-SG,Marina Bay Sands,True
Sam Tai Lip Fui,5.0,"one of the best hotel in the world, we love the food, we love the hotel room and we love the infinity pool ❤️",04/07/22,2,https://sg.trip.com/review/marina-bay-sands-10354609-171364079?locale=en-SG,Marina Bay Sands,True
_GG***91,5.0,good to go but expensive have casino and branded shopping items for sales,02/05/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-175706404?locale=en-SG,Marina Bay Sands,True
passportfullofrosiesposies,5.0,Marina Bay Sands. One of my favourite place to go.,24/06/22,4,https://sg.trip.com/review/marina-bay-sands-10354609-171206355?locale=en-SG,Marina Bay Sands,True
63EBE9,5.0,"Apple Marina Bay Sands is the first Apple store in the world entirely surrounded by water and offers uninterrupted 360-degree panoramic views of the city and spectacular skyline. The store brings the best of Apple to our customers, at one of the most iconic locations in Singapore.  Once inside, visitors can get hands on and explore curated Apple products and accessories. Our Specialists will answer your questions and get you set up before you leave or see a Genius and get technical support.",11/07/23,2,https://sg.trip.com/review/marina-bay-sands-10354609-177547469?locale=en-SG,Marina Bay Sands,True
Dunnzell,5.0,"Gardens by the BayIf you want some cozy-tourist vibes plus a great view for a souvenir photo, a little stroll from Marina Bay Sands will get you to this amazing attraction.#review #destination #destinationreview #singapore #garden #gardens #gardensbythebay",11/09/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-172610703?locale=en-SG,Marina Bay Sands,True
Gemmie.C,5.0,"Best place for night lights, for shopping and for food options! Have been doing birthday meals for significant other every year and we are hoping to check in with all the restaurants one fine day. 🤣",04/07/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-171376613?locale=en-SG,Marina Bay Sands,True
Sylviewanderlust,5.0,Large shopping mall with beautiful architecture and nice lighting,27/05/22,3,https://sg.trip.com/review/marina-bay-sands-10354609-170816348?locale=en-SG,Marina Bay Sands,True
jojofromwindsor,4.0,"it was lovely visit , the best view with the pool , i would recommend you visit this place",31/05/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-175999014?locale=en-SG,Marina Bay Sands,True
수서아파파,5.0,Best of the best place in Singapore.,04/05/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-175733856?locale=en-SG,Marina Bay Sands,True
YXZKSR,5.0,MBS is a must visit if you are in Singapore! Enjoy!!,01/01/23,3,https://sg.trip.com/review/marina-bay-sands-10354609-174459188?locale=en-SG,Marina Bay Sands,True
Hsu15,5.0,Marina Bay Sands 😍 One of the famous tourist attractions in Singapore. My favorite place to go chill and you can go shopping at the mbs building beside it at the same time.,15/07/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-177603946?locale=en-SG,Marina Bay Sands,True
_TS***7p,4.0,"If you want to go to Marina Bay Sands, youyou will get a great view of Singapore like the merlion. Plus, when you go to the top, there are written info about some things in Singapore.",17/06/23,3,https://sg.trip.com/review/marina-bay-sands-10354609-176317024?locale=en-SG,Marina Bay Sands,True
Wanderer T,5.0,"Alot to do at this multi entertainment complex - especially with all the food options and retail shops. In addition, there s some activities like the sampan rides, skydeck for a panoramic view of the skyline if you are up for it.",02/01/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-174474310?locale=en-SG,Marina Bay Sands,True
Yasmin Fantaghiro,5.0,love love love.....love everything about marina bay...before marina bay extended the land and reclaimed the land my family use to go crab fishing under the marina bay bridge near marina square...I wonder where all the crabs migrated to....,19/06/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-171142645?locale=en-SG,Marina Bay Sands,True
deegii dorj,5.0,very beautiful view,01/05/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-175684958?locale=en-SG,Marina Bay Sands,True
Chen Shu Yin,5.0,Marinabay Sands was one of amazing place that I&rsquo;ve ever been. Lovely moment ever❤️❤️❤️,26/04/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-170398859?locale=en-SG,Marina Bay Sands,True
Luvmealways,5.0,A place for shopping &amp; Relax,06/03/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-175102411?locale=en-SG,Marina Bay Sands,True
Geo (@geosheng),5.0,a beautiful hotel with access to gardens by the bay,21/12/22,2,https://sg.trip.com/review/marina-bay-sands-10354609-174252034?locale=en-SG,Marina Bay Sands,True
_We***83,5.0,"Best spot whenever you visited Singapore👍🏻Perfect location for family trip, team building.",09/07/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-177532258?locale=en-SG,Marina Bay Sands,True
w.jenn,5.0,been here for multiple occasions and this place never fails to amaze me!!,27/06/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-171250247?locale=en-SG,Marina Bay Sands,True
Cerdic,5.0,it is a biggest Casino in the world with nice life.,19/06/22,2,https://sg.trip.com/review/marina-bay-sands-10354609-171137947?locale=en-SG,Marina Bay Sands,True
Yohlex,5.0,the best view ever,02/03/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-175068878?locale=en-SG,Marina Bay Sands,True
Peishan97,5.0,"nice night view at Marina Bay Sands, recommended for photo taking. good to explore.",07/07/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-177503175?locale=en-SG,Marina Bay Sands,True
Peishan97,5.0,"nice and beautiful scenery at Marina Bay sands, suitable to come by for photos.",09/06/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-176200904?locale=en-SG,Marina Bay Sands,True
Mr. Marlon,5.0,"A very strict, well organized, clean and tiny country.",01/10/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-172903053?locale=en-SG,Marina Bay Sands,True
June Violanda,5.0,Awesome experience. Swimming in the pool. And spending two nights in MBS!,09/06/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-171000558?locale=en-SG,Marina Bay Sands,True
nanabannannakwon,5.0,my friends and i went up by the pool area to see the awesome view from the top,07/06/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-176079858?locale=en-SG,Marina Bay Sands,True
Peng Leong Goh,5.0,Marina Bay Sands is one of the icons of Singapore.,11/11/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-173589114?locale=en-SG,Marina Bay Sands,True
Applelim,5.0,"Nice place and nice view, have a great time here:)",01/08/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-171867990?locale=en-SG,Marina Bay Sands,True
Sandeep Narad,5.0,It was great to book this activity through this app. It was smooth and easy. Quick confirmation.,20/06/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-176522206?locale=en-SG,Marina Bay Sands,True
Mel0n,5.0,happy to stay here #SG#SGin2022#travel,27/09/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-172838732?locale=en-SG,Marina Bay Sands,True
kong bosses,5.0,there is a good ship flying on the sky..,04/06/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-170927963?locale=en-SG,Marina Bay Sands,True
YikSing,5.0,"i love it so much, will visit again",02/12/22,1,https://sg.trip.com/review/marina-bay-sands-10354609-173931389?locale=en-SG,Marina Bay Sands,True
D36***59,5.0,Great place. Great scenery place to take IG photo,20/04/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-170331335?locale=en-SG,Marina Bay Sands,True
maran5580,5.0,nice place to travel. Garden by the bay awesome,26/08/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-172347289?locale=en-SG,Marina Bay Sands,True
_GG***71,5.0,nice places..good food...good ambience,18/06/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-171118256?locale=en-SG,Marina Bay Sands,True
simon ki soon heng,5.0,marina bay sands got a lot of attraction,05/09/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-172518567?locale=en-SG,Marina Bay Sands,True
kw lum,4.0,love the infinity sky pool with the fantastic view! defiantly will go back again!,07/06/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-176077825?locale=en-SG,Marina Bay Sands,True
Muhammad Halil,5.0,awesome view and awesome pool,30/06/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-171309357?locale=en-SG,Marina Bay Sands,True
^u^,5.0,"very nice trip, happiness",19/04/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-170315167?locale=en-SG,Marina Bay Sands,True
Steve Takehiko,5.0,No such hotel in the world,15/04/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-170270072?locale=en-SG,Marina Bay Sands,True
Weeper,5.0,super like this place,28/04/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-170422927?locale=en-SG,Marina Bay Sands,True
E34***89,5.0,great attraction!,13/01/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-174580163?locale=en-SG,Marina Bay Sands,True
Cai JH,5.0,nice and worth to go,02/10/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-172928352?locale=en-SG,Marina Bay Sands,True
Emma Png,5.0,Nice place to go,24/06/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-171216441?locale=en-SG,Marina Bay Sands,True
Raziel Ng,4.0,Awesome place to shop for branded and great varieties of food!,07/12/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-174025616?locale=en-SG,Marina Bay Sands,True
Sweet Jojo,3.0,so beautiful and feeling wonderful,16/11/22,3,https://sg.trip.com/review/marina-bay-sands-10354609-173669886?locale=en-SG,Marina Bay Sands,True
Sznb,5.0,lovely place to visit with family,09/06/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-176199700?locale=en-SG,Marina Bay Sands,True
Big bunny.Little bunny,4.0,lovely place to go with family and friends,10/11/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-173572266?locale=en-SG,Marina Bay Sands,True
Smile G,4.0,ma favourite place,18/01/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-174626717?locale=en-SG,Marina Bay Sands,True
Willeon,2.0,Observation deck cost S$26 per person and only can stay until 5pm. Only accept credit card.,25/01/23,3,https://sg.trip.com/review/marina-bay-sands-10354609-174696842?locale=en-SG,Marina Bay Sands,True
wei***19,2.0,boring and expensive,16/05/22,0,https://sg.trip.com/review/marina-bay-sands-10354609-170663335?locale=en-SG,Marina Bay Sands,True
Sinus,5.0,beautiful place.,29/11/23,1,https://sg.trip.com/review/marina-bay-sands-10354609-179941566?locale=en-SG,Marina Bay Sands,True
Maxman,5.0,Stunning bird-view of Singapore and fireworks.,12/07/23,0,https://sg.trip.com/review/marina-bay-sands-10354609-177562298?locale=en-SG,Marina Bay Sands,True
Em_em,5.0,"River Wonders in Singapore is absolutely amazing! 🌊🌆 This stunning river cruise takes you on a journey along the iconic Singapore River, where you can marvel at the city&#39;s breathtaking skyline and iconic landmarks like the Merlion and Marina Bay Sands. The cruise offers a unique perspective of the city, allowing you to soak in the vibrant atmosphere and learn about Singapore&#39;s rich history and culture. As you glide along the river, you&#39;ll be treated to stunning views, beautiful architecture, and a glimpse into the city&#39;s past and present. It&#39;s definitely a must-do experience when visiting Singapore! Have you had the chance to go on the River Wonders cruise? 🚢😊",09/01/24,9,https://sg.trip.com/review/river-wonders-98700-180356163?locale=en-SG,River Wonder,True
abhi11ney,5.0,Went to river wonders in December 2023 with friends!! It was definitely worth the visit! Took the early shuttle bus to the park and at the gate was greeted by a marvellous peacock! Inside saw beautiful and cute animals! Took the boat inside too!! Overall a very good experience!!,09/01/24,9,https://sg.trip.com/review/river-wonders-98700-180355435?locale=en-SG,River Wonder,True
_TS***uh,5.0,very nice place. must go with kids. super fun to watch panda (white and red). take river quest ride.,23/01/24,5,https://sg.trip.com/review/river-wonders-98700-180495854?locale=en-SG,River Wonder,True
zaitonraman,5.0,so much fun.  love it and will visit here again NX year.  Singapore are the best places for holidays.,29/12/23,9,https://sg.trip.com/review/river-wonders-98700-180219323?locale=en-SG,River Wonder,True
Ase0,5.0,Another beautiful place. Singapore is so nice. The whole island is a seamless shower for peace. So many attractions in this city. Amazed at everything you see.,22/01/24,4,https://sg.trip.com/review/river-wonders-98700-180492712?locale=en-SG,River Wonder,True
watching your smiles,4.0,Yes highly recommend this River Wonder Singapore to discover this beautiful River Habitats Life. It must be stunning views at the Aquarium Corner as well.,13/01/24,9,https://sg.trip.com/review/river-wonders-98700-180372678?locale=en-SG,River Wonder,True
yappeng,5.0,a nice attraction right next to the famous Singapore zoo. there&rsquo;s a boat ride and the pandas are here.,07/01/24,4,https://sg.trip.com/review/river-wonders-98700-180303344?locale=en-SG,River Wonder,True
YSL5725,5.0,wonderful place for the family. the boat ride is a must to take as you will be able to see the whole park of the river wonders,10/01/24,3,https://sg.trip.com/review/river-wonders-98700-180357344?locale=en-SG,River Wonder,True
Vincentntk,5.0,Excellent experience with family. Enjoy it so much.,02/01/24,5,https://sg.trip.com/review/river-wonders-98700-180279059?locale=en-SG,River Wonder,True
Amy The Novice Explorer,4.0,Simply Amazing and such a beautiful place! My mum enjoyed seeing those school of fish! Highly recommend especially for young kids!,23/01/24,4,https://sg.trip.com/review/river-wonders-98700-180499329?locale=en-SG,River Wonder,True
JIN-COCM,5.0,"I have been waiting to see River Safari for ages! All the news coming out while it was being constructed was so enticing, with all the fantastic species which were going to be on display. When it finally opened the photos uploaded on here by Zooish dampened my enthusiasm a little because it seemed to be flawed in so many ways &ndash; budget-cuts, botched designs, some small enclosures &ndash; but I still wanted to see it. Today I finally did. And I loved it!",07/01/24,2,https://sg.trip.com/review/river-wonders-98700-180303059?locale=en-SG,River Wonder,True
Ashwiini,5.0,They really maintained the aquariums here well and all the animals here look well and healthy so that was great,08/01/24,2,https://sg.trip.com/review/river-wonders-98700-180351179?locale=en-SG,River Wonder,True
yeeting _lyt,5.0,Amazing wildlife park! It is very well-designed and nice to walk through. The animals and sea creatures and nice to look at. There&#39;s a huge lake between both sections and walking over it on a bridge felt great.,22/01/24,1,https://sg.trip.com/review/river-wonders-98700-180488390?locale=en-SG,River Wonder,True
Winnie.Chee,5.0,I like to see and learn about nature and animal.river wonder has many animal from 5 rivers around the world which is also good for children to see and learn from it as well. it is amazing that Singapore provides good experience for children without travel far away.,16/01/24,1,https://sg.trip.com/review/river-wonders-98700-180427637?locale=en-SG,River Wonder,True
Niaz Morshed 1811,5.0,"River Wonder in Singapore is a captivating blend of nature and modernity. Strolling along the scenic riverbanks, surrounded by lush greenery and iconic cityscape, provides a serene escape. The vibrant boat tours offer a unique perspective, making it a delightful experience for nature enthusiasts and urban explorers alike.",12/01/24,1,https://sg.trip.com/review/river-wonders-98700-180369931?locale=en-SG,River Wonder,True
Anonymous User,5.0,One of my favourite zoo in Singapore. There is shelter throughout the zoo so you can easily walk from one zone to another zone.,10/01/24,1,https://sg.trip.com/review/river-wonders-98700-180360412?locale=en-SG,River Wonder,True
Hulahuu,5.0,"You&#39;ll get to see different kinds of animals, such giant river otters and maybe even a giant freshwater stingray! Admission to this show has an extra charge, but with all the sights and sounds awaiting you on this River Wonders boat ride, it&#39;s more than worth it",10/01/24,1,https://sg.trip.com/review/river-wonders-98700-180358194?locale=en-SG,River Wonder,True
_TI***b7,5.0,"Very good experience, plenty of informative boards and great places to get good view of the animals/fish. Allow 2+ hrs as a minimum for your visit, more if it&#39;s busy.  We visited on a Monday afternoon in September and it was not very busy which made viewing the exhibits very easy, but unfortunately the river ride was closed for maintenance. Highly recommended.",09/01/24,1,https://sg.trip.com/review/river-wonders-98700-180356232?locale=en-SG,River Wonder,True
marleybarley,5.0,Very well done destination for family with kids. Be the first batch to arrive to enjoy less crowded experience. We enter 10.30am and had a wonderful time there. Rested for brunch inside at &ldquo;panda restaurant&rdquo; overlooking the river. Decent food. The second half of journey continue after brunch. Note that boat ride only for kids &gt; 106 cm. So you will miss a small part of the animals if you cannot take the boat ride. Buy boat ride add-on only if your kids are tall enough.,09/01/24,1,https://sg.trip.com/review/river-wonders-98700-180354655?locale=en-SG,River Wonder,True
revet,5.0,"There are many animals, including the very cute pandas, and there are some air-conditioned areas to escape the heat. the boat ride is also very fun!",04/01/24,1,https://sg.trip.com/review/river-wonders-98700-180288837?locale=en-SG,River Wonder,True
Cody Au Yong,5.0,"At River Wonders Singapore.🇸🇬 Formerly known as River Safari, is a river-themed zoo and aquarium located in Mandai, Singapore, forming part of the Mandai Wildlife Reserve. It is built over 12 hectares and nestled between its two counterparts, the Singapore Zoo and the Night Safari, Singapore.",02/01/24,1,https://sg.trip.com/review/river-wonders-98700-180279988?locale=en-SG,River Wonder,True
cindy0604,5.0,"🌊✨ Exploring the River Wonders was a breathtaking adventure! The cascading waterfalls, winding rapids, and serene beauty of nature left me in awe. An unforgettable experience for nature enthusiasts! #RiverWonders #NatureAdventure",30/12/23,1,https://sg.trip.com/review/river-wonders-98700-180236229?locale=en-SG,River Wonder,True
crystqlsim,5.0,"a picture taken of my cousin at River Wonders, this place was so well maintained, was really nice to see the different species of fishes swimming around. I highly recommend",29/12/23,1,https://sg.trip.com/review/river-wonders-98700-180221398?locale=en-SG,River Wonder,True
mirrzzza,5.0,"It is a good place to visit, which is pretty much weatherproof as most of the attractions are either indoors or shaded. It&#39;s a good alternative to the zoo that is exposed to the elements.It seemed to be more kid-friendly as they have some air-conditioned areas to explore.Furthermore, it&#39;s the only place in Singapore with pandas, so it&#39;s a definite must visit if you want to see these prized animals.",24/12/23,1,https://sg.trip.com/review/river-wonders-98700-180183544?locale=en-SG,River Wonder,True
Rishikesh kurmi,5.0,"River Safari Singapore&nbsp;is the home to over&nbsp;6,000 animals, including&nbsp;40 threatened species.There are&nbsp;11 zones&nbsp;for you to explore and&nbsp;1 amazing show&nbsp;for you to look forward to.The highlight in the park are the&nbsp;giant pandas. On top of that, you&rsquo;ll also see some Caribbean flamingos, jaguars, manatees, capybaras, pelicans, electric eels, and alligators.",14/12/23,4,https://sg.trip.com/review/river-wonders-98700-180076052?locale=en-SG,River Wonder,True
SiQi03,5.0,The River Wonder was overall an amazing experience as there were many animals to see especially the giant panda! Highly recommend the Amazon River Quest ride as it was the most memorable and fun for me!,16/11/23,4,https://sg.trip.com/review/river-wonders-98700-179796527?locale=en-SG,River Wonder,True
LyrhcY,5.0,Love this place! Mostly sheltered and don&#39;t have to worry about the rain. Amazing mixture of land and sea animals for all age group to enjoy a day out. Of course we had to see the 🐼 family in their cold enclosure ❄️,07/11/23,4,https://sg.trip.com/review/river-wonders-98700-179712022?locale=en-SG,River Wonder,True
iPisman,5.0,This is more fun than Singapore Zoo I would say because they have Pandas and anacondas.,26/10/23,5,https://sg.trip.com/review/river-wonders-98700-179544341?locale=en-SG,River Wonder,True
Priscilla.Prissy,5.0,"Yay we get to see LeLe! The kids enjoyed themselves, they loved the boat ride a lot! Will be back for more fun!",07/11/23,4,https://sg.trip.com/review/river-wonders-98700-179713000?locale=en-SG,River Wonder,True
La_,5.0,"The River Wonders is a lovely walk through displays of different river systems, fish, animals, a river.",05/01/24,1,https://sg.trip.com/review/river-wonders-98700-180295288?locale=en-SG,River Wonder,True
Diyanah rahman,5.0,amazing day spending time with family and friends. looking at the animals. 👍🏼,25/12/23,2,https://sg.trip.com/review/river-wonders-98700-180186839?locale=en-SG,River Wonder,True
OngHo,5.0,"Nice place to view, chill and scroll around watching the animals. Cooling place at the panda area.",13/11/23,4,https://sg.trip.com/review/river-wonders-98700-179785638?locale=en-SG,River Wonder,True
Nokuro,5.0,"The River Wonders is Asia&rsquo;s first and only river-themed wildlife park, home to 400 plant species and over 7,500 animals representing close to 240 species, including one of the world&rsquo;s largest collections of freshwater animals. Here, Recommended to visit.",17/01/24,0,https://sg.trip.com/review/river-wonders-98700-180432352?locale=en-SG,River Wonder,True
Vone Loo,5.0,Have a great wonderful weekend with my family to River Safari. the kids enjoyed it especially seeing their favourite animals ❤️❤️❤️,02/12/23,3,https://sg.trip.com/review/river-wonders-98700-179956744?locale=en-SG,River Wonder,True
JasonCJS,5.0,"Very good experience, plenty of informative boards and great places to get good view of the animals/fish. Allow 2+ hrs as a minimum for your visit, more if it&#39;s busy. We visited on a Monday afternoon in September and it was not very busy which made viewing the exhibits very easy, but unfortunately the river ride was closed for maintenance. Highly recommended.",09/11/23,3,https://sg.trip.com/review/river-wonders-98700-179722812?locale=en-SG,River Wonder,True
Yinc00,4.0,"We bought the annual membership hence river wonders was part of our regular weekend hangout. What I like about river wonders - Sheltered walkway. Great if the weather is not good - Interactive display - short Boat ride What I don&rsquo;t like - the design is a big round circle. There&rsquo;s no other short cut. If you are short of time, you might turn back and see the same route of animal. I hope they will resume the actual boat ride that bring you out of river wonder ard the forest area. It was still operating before covid and I thought was quite nice.",28/10/23,7,https://sg.trip.com/review/river-wonders-98700-179560137?locale=en-SG,River Wonder,True
Nong Phonethida,5.0,The largest freshwater Is aquarium in the world. happy journey in River Wonders Singapore,23/10/23,4,https://sg.trip.com/review/river-wonders-98700-179512612?locale=en-SG,River Wonder,True
Princess Dela Cruz,5.0,Nice place. Fun and adventure place for a tourist whose exploring around Singapore.,20/01/24,1,https://sg.trip.com/review/river-wonders-98700-180448293?locale=en-SG,River Wonder,True
ZinniaC,5.0,this is one of my most excited itinerary. i love sea animals and aquarium. and best place to bring your kids to!,04/01/24,0,https://sg.trip.com/review/river-wonders-98700-180289948?locale=en-SG,River Wonder,True
LowM,5.0,great place to visit besides the zoo! be sure to take the boat ride to say hello to cheetahs and capybaras!,24/01/24,0,https://sg.trip.com/review/river-wonders-98700-180504198?locale=en-SG,River Wonder,True
LORZZYLORZ,5.0,I&rsquo;ve experienced this twice with friends and never got tired of doing it again.,06/12/23,4,https://sg.trip.com/review/river-wonders-98700-180003253?locale=en-SG,River Wonder,True
WAI SING,5.0,So beautiful to see pandas here and so cute. Highly recommended for everyone,15/01/24,1,https://sg.trip.com/review/river-wonders-98700-180425653?locale=en-SG,River Wonder,True
FFF2024,4.0,"my family go to sg recently and it is a very good place to visit at the river wonders, esp travelling with the kids, surely they won&rsquo;t be get bored if going to there, just as it is often hot there, do stay hydrated all the time &hellip;",24/01/24,1,https://sg.trip.com/review/river-wonders-98700-180503658?locale=en-SG,River Wonder,True
Suha Ridzwan,4.0,"One of the must visit attraction in Singapore..there are three important activities here. 1. Various River collections (like Aquarium) 2. Boating 3. Animal Show 4.Panda. River collection is like SEA Aquarium, you expected to walk through various giant fish tanks and they display species from different rivers.2. Then boating requires additional $5 entry fee per person and it&#39;s good experience..",23/01/24,1,https://sg.trip.com/review/river-wonders-98700-180494316?locale=en-SG,River Wonder,True
lethrifttravelsg,4.0,"mostly sheltered! can spend about 3-5 hours there. there are also food options with reasonable prices so it&rsquo;s good to go morning, have lunch and continue. great as a wet weather plan too!",17/01/24,1,https://sg.trip.com/review/river-wonders-98700-180432868?locale=en-SG,River Wonder,True
Milkteabeigr,5.0,Mystical creatures and child friendly environment.. the main attraction at this place was the giant pandas. a shame that lele has to return to china next month though. we also had fun at the amazon riverquest ride. will definitely return &amp; recommend this place.,15/12/23,2,https://sg.trip.com/review/river-wonders-98700-180077057?locale=en-SG,River Wonder,True
Janicelcmow,5.0,"It is located in the north of Singapore. It is the first zoo in the world with river ecological animals as its main axis. The biggest feature is the Amazon River Discovery Cruise, which can be viewed like a cruise ship. Good place to go during Nov&amp; Dec holidays",08/11/23,2,https://sg.trip.com/review/river-wonders-98700-179715439?locale=en-SG,River Wonder,True
Sallykristine Loo,5.0,"River Wonders, formerly known as&nbsp;River Safari,&nbsp;is a river-themed&nbsp;zoo&nbsp;and&nbsp;aquarium&nbsp;located in Mandai,&nbsp;Singapore, forming part of the&nbsp;Mandai Wildlife Reserve. It is built over 12 hectares (30 acres) and nestled between its two counterparts, the&nbsp;Singapore Zoo&nbsp;and the&nbsp;Night Safari, Singapore.It is the first of its kind in&nbsp;Asia&nbsp;and features freshwater exhibits and a river boat ride as its main highlights.",05/10/23,5,https://sg.trip.com/review/river-wonders-98700-179271104?locale=en-SG,River Wonder,True
NTLOOI,5.0,"Travel through river habitats round the world in 1 morning at Singapore River wonders.  most of the footpath is sheltered with air conditioner positioned at multiple spots during the leisurely walk.  Highlights include Cuddly Red Panda and Giant Panda, Aviary walk and Graceful Manatee.  enjoy.",30/09/23,8,https://sg.trip.com/review/river-wonders-98700-179162412?locale=en-SG,River Wonder,True
Anonymous User,5.0,Recommend this place to go with Kids,17/02/24,2,https://sg.trip.com/review/river-wonders-98700-180773223?locale=en-SG,River Wonder,True
Izyan Ali,5.0,clean and sheltered. can see giant pandas too! a nice place to visit as it is family and stroller friendly!,16/12/23,2,https://sg.trip.com/review/river-wonders-98700-180081618?locale=en-SG,River Wonder,True
Josh Ching,5.0,"interesting and very family oriented, great for family trips and gatherings.",07/01/24,0,https://sg.trip.com/review/river-wonders-98700-180304183?locale=en-SG,River Wonder,True
FarhanMausek,3.0,"My daughter wanted to come here to see the Pandas. The River Wonders is a lovely walk through displays of different river systems, fish, animals, a river. The pandas were something special, but my daughter was a bit bored with the rest of it.",23/12/23,2,https://sg.trip.com/review/river-wonders-98700-180151836?locale=en-SG,River Wonder,True
Syaraffi,5.0,"Singapore, although not known for sprawling rivers like other destinations, embraces the Singapore River as a historical and cultural centerpiece. Once a vital trade route, it&#39;s now surrounded by modern skyscrapers and vibrant quays. The River Wonders of Singapore lie in the blend of colonial architecture, contemporary art installations, and the lively atmosphere along the riverbanks. It&#39;s a testament to Singapore&#39;s evolution, harmonizing the old and the new in a unique urban river experience.",04/12/23,1,https://sg.trip.com/review/river-wonders-98700-179996374?locale=en-SG,River Wonder,True
XAVIER UNKNOWN,5.0,"Welcome to River Wonders, formerly River Safari. This park is Asia&rsquo;s first river themed zoo. Opposite the Night Safari you can combine your visits and spend the day. Not only do you get to see amazing river animals &amp; flora, you get to learn all about them and their habitats as well!",28/11/23,1,https://sg.trip.com/review/river-wonders-98700-179932905?locale=en-SG,River Wonder,True
Yuvraj Rai,5.0,"River Wonders, formerly known as River Safari, is a river-themed zoo and aquarium located in Mandai, Singapore, forming part of the Mandai Wildlife Reserve. It is built over 12 hectares and nestled between its two counterparts, the Singapore Zoo and the Night Safari, Singapore.",27/11/23,1,https://sg.trip.com/review/river-wonders-98700-179930499?locale=en-SG,River Wonder,True
jkeec,4.0,"The River Wonders boat ride is fun, albeit short. The main attraction are the cute Giant Pandas, although it&#39;s not all the time that you&#39;ll be able to catch them in action as they may be sleeping etc.",20/11/23,3,https://sg.trip.com/review/river-wonders-98700-179854170?locale=en-SG,River Wonder,True
Huxxain,5.0,"River Wonders, formerly known as River Safari, is a river-themed zoo and aquarium located in Mandai, Singapore, forming part of the Mandai Wildlife Reserve",17/11/23,1,https://sg.trip.com/review/river-wonders-98700-179805452?locale=en-SG,River Wonder,True
MOHD AZMEEL,5.0,"Located within Mandai Wildlife Reserve, River Wonders is home to one of the world&rsquo;s largest collections of freshwater vertebrates, with over 11,000 animal specimens representing close to 260 species as well as 400 plant species.",16/11/23,1,https://sg.trip.com/review/river-wonders-98700-179796753?locale=en-SG,River Wonder,True
